Parameter,Outcome,delta_raw_1600,delta_1600,delta_conf_1600,S1_1600,S1_conf_1600,delta_1600_norm
Bunker aviation,CO2 Storage 2050,0.058669697906668296,0.058669697906668296,0.011598972918816893,0.0,0.0,0.05268828397025627
Bunker navigation,CO2 Storage 2050,0.0582082366732266,0.0582082366732266,0.011605630647319834,0.0,0.0,0.05210911296079319
Agriculture neGHG CH4,CO2 Storage 2050,0.05061662116297238,0.05061662116297238,0.010500996878961213,0.0,0.0,0.04258102414228779
Agriculture neGHG N2O,CO2 Storage 2050,0.06082921246588243,0.06082921246588243,0.013372828962649711,0.0,0.0,0.05539864864787398
Wind offshore Costs,CO2 Storage 2050,0.07430716221242344,0.07430716221242344,0.01158974423784746,0.0,0.0,0.07231456095967842
Wind offshore Potential,CO2 Storage 2050,0.06989485721281771,0.06989485721281771,0.012084791547136894,0.0,0.0,0.0667767628620544
Solar PV Costs,CO2 Storage 2050,0.06715066126829011,0.06715066126829011,0.01171926860932128,0.0,0.0,0.06333257596145021
Solar PV Potential,CO2 Storage 2050,0.01668969526223243,0.01668969526223243,0.012113769539289393,0.0,0.0,0.0
Nuclear Costs,CO2 Storage 2050,0.04339584219602822,0.04339584219602822,0.011506889009307507,0.0,0.0,0.033518365049119925
Nuclear Potential,CO2 Storage 2050,0.06609472724928613,0.06609472724928613,0.013030449406166603,0.0,0.0,0.06200729373318646
Hydrogen Import Potential,CO2 Storage 2050,0.05604523229634432,0.05604523229634432,0.010635538241705897,0.0,0.0,0.04939436828096677
Hydrogen Import Price,CO2 Storage 2050,0.06035649270909491,0.06035649270909491,0.013079755299374147,0.0,0.0,0.0548053472849625
Biomass Import Potential,CO2 Storage 2050,0.05947908343056858,0.05947908343056858,0.011005683097935565,0.0,0.0,0.05370412798260354
Biomass Import Price,CO2 Storage 2050,0.03014037227084302,0.03014037227084302,0.009059484597513044,0.0,0.0,0.01688168282942697
Ammonia Import Potential,CO2 Storage 2050,0.04079998801288214,0.04079998801288214,0.01271693196211553,0.0,0.0,0.030260359005018205
Ammonia Import Price,CO2 Storage 2050,0.0561453849335758,0.0561453849335758,0.011819667246627337,0.0,0.0,0.04952006790598864
CCS potential,CO2 Storage 2050,0.8134513181713128,0.8134513181713128,0.0079880476216837,0.0,0.0,1.0
Flexibility Costs,CO2 Storage 2050,0.039753502526549245,0.039753502526549245,0.012479343235873118,0.0,0.0,0.028946935446147435
LNG Price,CO2 Storage 2050,0.0641830616842608,0.0641830616842608,0.009190235211991906,0.0,0.0,0.05960799950256628
Electricity Trade Price,CO2 Storage 2050,0.05624905046044476,0.05624905046044476,0.01146423912520614,0.0,0.0,0.049650176490398684
Weather Conditions,CO2 Storage 2050,0.057031126802652835,0.057031126802652835,0.0122590245151037,0.0,0.0,0.05063174528051261
Electricity Trade Ratio,CO2 Storage 2050,0.031489130583894506,0.031489130583894506,0.011294710184314126,0.0,0.0,0.01857448312787382
Electricity Trade Volume,CO2 Storage 2050,0.05796019066692819,0.05796019066692819,0.01139695321191516,0.0,0.0,0.051797795247732696
WACC,CO2 Storage 2050,0.06485315924777263,0.06485315924777263,0.011840814333115735,0.0,0.0,0.06044902590776036
Bunker Emission Reduction,CO2 Storage 2050,0.06572390488291814,0.06572390488291814,0.013866665372845434,0.0,0.0,0.0615418818010529
End-of-Life Emission Reduction,CO2 Storage 2050,0.049157466303930294,0.049157466303930294,0.011292416386382667,0.0,0.0,0.04074966728838395
CO2 Cap,Biomass Imports 2050,0.06547894235572672,0.06547894235572672,0.01293027023355291,0.0,0.0,0.10244649981470146
Buildings demand,Biomass Imports 2050,0.05907888954028077,0.05907888954028077,0.012006155622819778,0.0,0.0,0.07900915490169862
Steel Production,Biomass Imports 2050,0.07534970617609073,0.07534970617609073,0.0120201680721706,0.0,0.0,0.13859377904563708
Chemical Production,Biomass Imports 2050,0.09411548509906346,0.09411548509906346,0.012662299900199797,0.0,0.0,0.20731509211314872
Passenger Cars,Biomass Imports 2050,0.06647318802969271,0.06647318802969271,0.012298874090376518,0.0,0.0,0.10608748207859203
Bunker aviation,Biomass Imports 2050,0.05766837427274894,0.05766837427274894,0.013347167528188006,0.0,0.0,0.0738437705238673
Bunker navigation,Biomass Imports 2050,0.06080577113121288,0.06080577113121288,0.012871187056640506,0.0,0.0,0.08533309013125044
Agriculture neGHG CH4,Biomass Imports 2050,0.07781844800929218,0.07781844800929218,0.013009558076843614,0.0,0.0,0.14763444722672764
Agriculture neGHG N2O,Biomass Imports 2050,0.0507759199975609,0.0507759199975609,0.012682770219887509,0.0,0.0,0.04860322442168222
Wind offshore Costs,Biomass Imports 2050,0.06713901763735293,0.06713901763735293,0.012984032540160891,0.0,0.0,0.1085257866704479
Wind offshore Potential,Biomass Imports 2050,0.07148213440865693,0.07148213440865693,0.011078241273432174,0.0,0.0,0.1244305188190382
Solar PV Costs,Biomass Imports 2050,0.07177753164479506,0.07177753164479506,0.011234416921393337,0.0,0.0,0.12551227972154327
Solar PV Potential,Biomass Imports 2050,0.05851638550286288,0.05851638550286288,0.011079662475071611,0.0,0.0,0.07694923422290324
Nuclear Costs,Biomass Imports 2050,0.061738527426028034,0.061738527426028034,0.012646328215970516,0.0,0.0,0.08874889491157927
Nuclear Potential,Biomass Imports 2050,0.05340324810915967,0.05340324810915967,0.011771582649399316,0.0,0.0,0.058224644264118004
Hydrogen Import Potential,Biomass Imports 2050,0.053529265906829465,0.053529265906829465,0.012927693684564064,0.0,0.0,0.058686128360317336
Hydrogen Import Price,Biomass Imports 2050,0.0481726380321808,0.0481726380321808,0.011791180508865566,0.0,0.0,0.03906986288735842
Biomass Import Potential,Biomass Imports 2050,0.31057452921494283,0.31057452921494283,0.019638549574150885,0.0,0.0,1.0
Biomass Import Price,Biomass Imports 2050,0.22022847703691062,0.22022847703691062,0.017489417481634486,0.0,0.0,0.6691477949503225
Ammonia Import Potential,Biomass Imports 2050,0.0871671524241535,0.0871671524241535,0.013149502662908518,0.0,0.0,0.181869916242236
Ammonia Import Price,Biomass Imports 2050,0.06425855599616856,0.06425855599616856,0.013718633015091393,0.0,0.0,0.09797737794010399
CCS potential,Biomass Imports 2050,0.11254200584829797,0.11254200584829797,0.014488413862389552,0.0,0.0,0.2747940231157392
Flexibility Costs,Biomass Imports 2050,0.07283543926632621,0.07283543926632621,0.010632765026778863,0.0,0.0,0.12938639553385045
LNG Price,Biomass Imports 2050,0.061360080154897856,0.061360080154897856,0.012628391811203662,0.0,0.0,0.08736300021967044
Electricity Trade Price,Biomass Imports 2050,0.037503802167901626,0.037503802167901626,0.012166762769118065,0.0,0.0,0.0
Weather Conditions,Biomass Imports 2050,0.0863272763893392,0.0863272763893392,0.012906545175707978,0.0,0.0,0.1787942440751874
Electricity Trade Ratio,Biomass Imports 2050,0.04946579564519319,0.04946579564519319,0.012046786574907662,0.0,0.0,0.04380547708883824
Electricity Trade Volume,Biomass Imports 2050,0.08755993457563592,0.08755993457563592,0.012606152655802123,0.0,0.0,0.1833083060532931
WACC,Biomass Imports 2050,0.07141110580689342,0.07141110580689342,0.01262983788148702,0.0,0.0,0.1241704081783569
Bunker Emission Reduction,Biomass Imports 2050,0.11089152934741225,0.11089152934741225,0.015942448239517234,0.0,0.0,0.2687498875222473
End-of-Life Emission Reduction,Biomass Imports 2050,0.06753186567650206,0.06753186567650206,0.011979920464891089,0.0,0.0,0.10996441776575917
CO2 Cap,BioFuel Imports 2050,0.06989177921413055,0.06989177921413055,0.0072242054496158975,0.0,0.0,0.03458859073363547
Buildings demand,BioFuel Imports 2050,0.08514495627208199,0.08514495627208199,0.007178945243776453,0.0,0.0,0.08162162952960246
Steel Production,BioFuel Imports 2050,0.07125864996820769,0.07125864996820769,0.006845796280879625,0.0,0.0,0.038803324815678365
Chemical Production,BioFuel Imports 2050,0.38298214156956006,0.38298214156956006,0.03401804214717176,0.0,0.0,1.0
Passenger Cars,BioFuel Imports 2050,0.06499313426133053,0.06499313426133053,0.006903731026201685,0.0,0.0,0.019483661626908486
Bunker aviation,BioFuel Imports 2050,0.077106876598262,0.077106876598262,0.00667748488870636,0.0,0.0,0.05683628076537435
Bunker navigation,BioFuel Imports 2050,0.06035095542506798,0.06035095542506798,0.006583586402547921,0.0,0.0,0.0051695435599490615
Agriculture neGHG CH4,BioFuel Imports 2050,0.06868541614894044,0.06868541614894044,0.008100620176112345,0.0,0.0,0.030868780714284116
Agriculture neGHG N2O,BioFuel Imports 2050,0.06768773164071186,0.06768773164071186,0.006631827784591327,0.0,0.0,0.027792429210373084
Wind offshore Costs,BioFuel Imports 2050,0.07128613088688161,0.07128613088688161,0.006677275180937567,0.0,0.0,0.03888806198939823
Wind offshore Potential,BioFuel Imports 2050,0.0713417966064106,0.0713417966064106,0.00859489929421783,0.0,0.0,0.0390597067514216
Solar PV Costs,BioFuel Imports 2050,0.06423308047628602,0.06423308047628602,0.007672252522046134,0.0,0.0,0.01714004239117786
Solar PV Potential,BioFuel Imports 2050,0.08618361811574968,0.08618361811574968,0.008625032661434892,0.0,0.0,0.08482433429094573
Nuclear Costs,BioFuel Imports 2050,0.06386269232892668,0.06386269232892668,0.006528077864516737,0.0,0.0,0.015997953760190833
Nuclear Potential,BioFuel Imports 2050,0.07300098507948909,0.07300098507948909,0.008117075936683156,0.0,0.0,0.044175799977615504
Hydrogen Import Potential,BioFuel Imports 2050,0.07677383426958255,0.07677383426958255,0.007707809904605823,0.0,0.0,0.05580934764147712
Hydrogen Import Price,BioFuel Imports 2050,0.07712899581449993,0.07712899581449993,0.007482237133275797,0.0,0.0,0.05690448517626544
Biomass Import Potential,BioFuel Imports 2050,0.06344426393439451,0.06344426393439451,0.007459472329168888,0.0,0.0,0.01470773344486927
Biomass Import Price,BioFuel Imports 2050,0.09428644427221795,0.09428644427221795,0.009810958488745827,0.0,0.0,0.10980932827129698
Ammonia Import Potential,BioFuel Imports 2050,0.07386277996703625,0.07386277996703625,0.008437759234152825,0.0,0.0,0.04683313701803502
Ammonia Import Price,BioFuel Imports 2050,0.07264274679291864,0.07264274679291864,0.007612424634127787,0.0,0.0,0.043071175336699456
CCS potential,BioFuel Imports 2050,0.07132754855703331,0.07132754855703331,0.007024458865946392,0.0,0.0,0.039015773015087005
Flexibility Costs,BioFuel Imports 2050,0.058674432596705524,0.058674432596705524,0.007697021288043876,0.0,0.0,0.0
LNG Price,BioFuel Imports 2050,0.06819098709071145,0.06819098709071145,0.007168964392815079,0.0,0.0,0.0293442130134578
Electricity Trade Price,BioFuel Imports 2050,0.07603316805079148,0.07603316805079148,0.006828868849383544,0.0,0.0,0.05352550979766852
Weather Conditions,BioFuel Imports 2050,0.06252772526465714,0.06252772526465714,0.007983713216473986,0.0,0.0,0.011881594428192095
Electricity Trade Ratio,BioFuel Imports 2050,0.06600514687640296,0.06600514687640296,0.006393057832269202,0.0,0.0,0.022604193723655956
Electricity Trade Volume,BioFuel Imports 2050,0.06587777860090063,0.06587777860090063,0.0074480202406545185,0.0,0.0,0.022211454753911043
WACC,BioFuel Imports 2050,0.06914079923597818,0.06914079923597818,0.0062838369594433886,0.0,0.0,0.0322729505025387
Bunker Emission Reduction,BioFuel Imports 2050,0.0839776058718156,0.0839776058718156,0.007987644068121129,0.0,0.0,0.07802211472323659
End-of-Life Emission Reduction,BioFuel Imports 2050,0.0740366358915218,0.0740366358915218,0.007637926492828956,0.0,0.0,0.047369220249100334
CO2 Cap,CO2_Price 2050,0.07538848225200803,0.07538848225200803,0.06874370239928093,0.0,0.0,0.11311878035604012
Buildings demand,CO2_Price 2050,0.09802316677972338,0.09802316677972338,0.06385872379581949,0.0,0.0,0.1814904757669736
Steel Production,CO2_Price 2050,0.044664863761254316,0.044664863761254316,0.06468405593596693,0.0,0.0,0.02031316237627999
Chemical Production,CO2_Price 2050,0.3018737536868413,0.3018737536868413,0.0955551200169,0.0,0.0,0.7972538728793741
Passenger Cars,CO2_Price 2050,0.10095860510822867,0.10095860510822867,0.07504919146634614,0.0,0.0,0.19035743810737613
Bunker aviation,CO2_Price 2050,0.03794012160905329,0.03794012160905329,0.06510312257747469,0.0,0.0,0.0
Bunker navigation,CO2_Price 2050,0.1231149411244982,0.1231149411244982,0.08608348346998279,0.0,0.0,0.25728420510833777
Agriculture neGHG CH4,CO2_Price 2050,0.05415508066405386,0.05415508066405386,0.06992254917541905,0.0,0.0,0.048979884842298684
Agriculture neGHG N2O,CO2_Price 2050,0.26022153717411284,0.26022153717411284,0.06949560136371202,0.0,0.0,0.6714366715346213
Wind offshore Costs,CO2_Price 2050,0.25647768428774054,0.25647768428774054,0.07720401925653186,0.0,0.0,0.6601277633456443
Wind offshore Potential,CO2_Price 2050,0.1594813422606344,0.1594813422606344,0.0821267787166179,0.0,0.0,0.3671347532185703
Solar PV Costs,CO2_Price 2050,0.1084015763214035,0.1084015763214035,0.07634789075071778,0.0,0.0,0.2128401265723477
Solar PV Potential,CO2_Price 2050,0.08681957969358356,0.08681957969358356,0.07504138266180915,0.0,0.0,0.14764824382309694
Nuclear Costs,CO2_Price 2050,0.15056785217771598,0.15056785217771598,0.07223805695943858,0.0,0.0,0.3402101266238656
Nuclear Potential,CO2_Price 2050,0.1382725005709592,0.1382725005709592,0.0705367956705987,0.0,0.0,0.303070044817196
Hydrogen Import Potential,CO2_Price 2050,0.11494803083943168,0.11494803083943168,0.058469192294156536,0.0,0.0,0.23261474255076312
Hydrogen Import Price,CO2_Price 2050,0.14244052025321652,0.14244052025321652,0.06243794126733987,0.0,0.0,0.31566021685308776
Biomass Import Potential,CO2_Price 2050,0.24865556468863062,0.24865556468863062,0.07889885599760312,0.0,0.0,0.6364997963623459
Biomass Import Price,CO2_Price 2050,0.22761913725376548,0.22761913725376548,0.06287523585793273,0.0,0.0,0.572955892874331
Ammonia Import Potential,CO2_Price 2050,0.2881929175022869,0.2881929175022869,0.07492094129356754,0.0,0.0,0.7559287126620146
Ammonia Import Price,CO2_Price 2050,0.08289871456336652,0.08289871456336652,0.07054517827280797,0.0,0.0,0.13580464175732482
CCS potential,CO2_Price 2050,0.05033130304818019,0.05033130304818019,0.07679384094818249,0.0,0.0,0.03742955118725973
Flexibility Costs,CO2_Price 2050,0.1199595284484743,0.1199595284484743,0.06408049413148206,0.0,0.0,0.24775277496550815
LNG Price,CO2_Price 2050,0.26657886405812303,0.26657886405812303,0.06768987443488948,0.0,0.0,0.6906399971568122
Electricity Trade Price,CO2_Price 2050,0.13551530226188302,0.13551530226188302,0.06979313493935665,0.0,0.0,0.2947414850466868
Weather Conditions,CO2_Price 2050,0.055060182317362864,0.055060182317362864,0.06407515605926448,0.0,0.0,0.05171388957208414
Electricity Trade Ratio,CO2_Price 2050,0.06802569099630996,0.06802569099630996,0.08374110837922433,0.0,0.0,0.09087828831417093
Electricity Trade Volume,CO2_Price 2050,0.08397778430172725,0.08397778430172725,0.06918805049545018,0.0,0.0,0.13906414499396227
WACC,CO2_Price 2050,0.1531294397310066,0.1531294397310066,0.06086025159176348,0.0,0.0,0.34794781272890374
Bunker Emission Reduction,CO2_Price 2050,0.36899355522181365,0.36899355522181365,0.10427827111799322,0.0,0.0,1.0
End-of-Life Emission Reduction,CO2_Price 2050,0.06793471766820684,0.06793471766820684,0.07193906422710343,0.0,0.0,0.09060348878374365
CO2 Cap,DR Flexibility Capacity 2050,0.0737156292993611,0.0737156292993611,0.010750378458383924,0.0,0.0,0.33613082832386104
Buildings demand,DR Flexibility Capacity 2050,0.12273741553725856,0.12273741553725856,0.013455798246616987,0.0,0.0,0.7798824849224998
Steel Production,DR Flexibility Capacity 2050,0.036582847102305804,0.036582847102305804,0.010521276477994012,0.0,0.0,0.0
Chemical Production,DR Flexibility Capacity 2050,0.04852382199800305,0.04852382199800305,0.013631516982936295,0.0,0.0,0.10809127528837424
Passenger Cars,DR Flexibility Capacity 2050,0.05001890090396583,0.05001890090396583,0.010537571225981849,0.0,0.0,0.12162492618487653
Bunker aviation,DR Flexibility Capacity 2050,0.07010388522136465,0.07010388522136465,0.01119204206673776,0.0,0.0,0.30343684589646785
Bunker navigation,DR Flexibility Capacity 2050,0.08216185850261198,0.08216185850261198,0.013677534354163651,0.0,0.0,0.412587205959013
Agriculture neGHG CH4,DR Flexibility Capacity 2050,0.03776055466160169,0.03776055466160169,0.014157162916590853,0.0,0.0,0.010660763724318836
Agriculture neGHG N2O,DR Flexibility Capacity 2050,0.052907896618325644,0.052907896618325644,0.011668199266474928,0.0,0.0,0.14777649536540666
Wind offshore Costs,DR Flexibility Capacity 2050,0.044967479590052595,0.044967479590052595,0.012689287502156735,0.0,0.0,0.0758987960649225
Wind offshore Potential,DR Flexibility Capacity 2050,0.05704190019607291,0.05704190019607291,0.013829069004468878,0.0,0.0,0.18519803947454125
Solar PV Costs,DR Flexibility Capacity 2050,0.04262622577606593,0.04262622577606593,0.012548405738820784,0.0,0.0,0.0547054586081309
Solar PV Potential,DR Flexibility Capacity 2050,0.05958902795615972,0.05958902795615972,0.01431763315273653,0.0,0.0,0.20825497496892972
Nuclear Costs,DR Flexibility Capacity 2050,0.03881595286871522,0.03881595286871522,0.012932471055461444,0.0,0.0,0.020214367105988423
Nuclear Potential,DR Flexibility Capacity 2050,0.053593081895332545,0.053593081895332545,0.012030749109373249,0.0,0.0,0.15397888261162565
Hydrogen Import Potential,DR Flexibility Capacity 2050,0.051284178170861665,0.051284178170861665,0.011656913925494432,0.0,0.0,0.13307838241996506
Hydrogen Import Price,DR Flexibility Capacity 2050,0.060052481017312836,0.060052481017312836,0.013492185020549344,0.0,0.0,0.2124502130339886
Biomass Import Potential,DR Flexibility Capacity 2050,0.06240956694709852,0.06240956694709852,0.01512127853411215,0.0,0.0,0.23378686488530637
Biomass Import Price,DR Flexibility Capacity 2050,0.08368937332237963,0.08368937332237963,0.015999218282416114,0.0,0.0,0.42641447101339913
Ammonia Import Potential,DR Flexibility Capacity 2050,0.09647645358125173,0.09647645358125173,0.01579322578279578,0.0,0.0,0.5421648033329424
Ammonia Import Price,DR Flexibility Capacity 2050,0.13083850339152372,0.13083850339152372,0.016513929237573947,0.0,0.0,0.8532145976720384
CCS potential,DR Flexibility Capacity 2050,0.11191369824228457,0.11191369824228457,0.016346966912301888,0.0,0.0,0.6819047723827855
Flexibility Costs,DR Flexibility Capacity 2050,0.04258524928442523,0.04258524928442523,0.011618975044970297,0.0,0.0,0.054334534016380644
LNG Price,DR Flexibility Capacity 2050,0.05762047870189017,0.05762047870189017,0.008850097037654851,0.0,0.0,0.19043540820653354
Electricity Trade Price,DR Flexibility Capacity 2050,0.05369433822779802,0.05369433822779802,0.010746938825543895,0.0,0.0,0.15489546825080663
Weather Conditions,DR Flexibility Capacity 2050,0.14705406565200088,0.14705406565200088,0.015055041667832017,0.0,0.0,1.0
Electricity Trade Ratio,DR Flexibility Capacity 2050,0.05902521719650108,0.05902521719650108,0.013302244753971364,0.0,0.0,0.20315128581748787
Electricity Trade Volume,DR Flexibility Capacity 2050,0.03663748964104515,0.03663748964104515,0.010273976246512022,0.0,0.0,0.0004946314475092409
