Parameter,Outcome,delta_raw_400,delta_400,delta_conf_400,S1_400,S1_conf_400,delta_400_norm
WACC,DR Flexibility Capacity 2050,0.1091792814927054,0.1091792814927054,0.03178681561667881,0.0,0.0,0.6374025013325266
Bunker Emission Reduction,DR Flexibility Capacity 2050,0.10669298071487565,0.10669298071487565,0.026905493610701728,0.0,0.0,0.6168428931025616
End-of-Life Emission Reduction,DR Flexibility Capacity 2050,0.09168066454012397,0.09168066454012397,0.023308357015679366,0.0,0.0,0.49270371335027296
CO2 Cap,Daily Flexibility Capacity 2050,0.01694003036237956,0.01694003036237956,0.026905658779224143,0.0,0.0,0.0
Buildings demand,Daily Flexibility Capacity 2050,0.12467157945869291,0.12467157945869291,0.02606520400475585,0.0,0.0,0.7243316668269849
Steel Production,Daily Flexibility Capacity 2050,0.11342479250634958,0.11342479250634958,0.023450032971784197,0.0,0.0,0.6487140412755706
Chemical Production,Daily Flexibility Capacity 2050,0.08232954602045775,0.08232954602045775,0.02392566804633277,0.0,0.0,0.4396455566352365
Passenger Cars,Daily Flexibility Capacity 2050,0.07523769911626459,0.07523769911626459,0.02251858440801615,0.0,0.0,0.3919636163671762
Bunker aviation,Daily Flexibility Capacity 2050,0.05615805091246997,0.05615805091246997,0.02418721314108668,0.0,0.0,0.2636818502378152
Bunker navigation,Daily Flexibility Capacity 2050,0.09201264682885438,0.09201264682885438,0.028782244558079376,0.0,0.0,0.5047497587694624
Agriculture neGHG CH4,Daily Flexibility Capacity 2050,0.07040857450764057,0.07040857450764057,0.026865114743058006,0.0,0.0,0.35949505997472436
Agriculture neGHG N2O,Daily Flexibility Capacity 2050,0.06341868732557049,0.06341868732557049,0.022519652971518006,0.0,0.0,0.31249864457003157
Wind offshore Costs,Daily Flexibility Capacity 2050,0.053775993584655124,0.053775993584655124,0.025903574499553255,0.0,0.0,0.24766611882759448
Wind offshore Potential,Daily Flexibility Capacity 2050,0.018271140258958225,0.018271140258958225,0.026646504310341084,0.0,0.0,0.008949700048003068
Solar PV Costs,Daily Flexibility Capacity 2050,0.0635784042166477,0.0635784042166477,0.024855030309949122,0.0,0.0,0.3135724990064043
Solar PV Potential,Daily Flexibility Capacity 2050,0.1035387130590799,0.1035387130590799,0.02458066124917425,0.0,0.0,0.582245114907279
Nuclear Costs,Daily Flexibility Capacity 2050,0.10722478785145244,0.10722478785145244,0.028302065423368338,0.0,0.0,0.6070283907517688
Nuclear Potential,Daily Flexibility Capacity 2050,0.10718409712976598,0.10718409712976598,0.021327059939901794,0.0,0.0,0.6067548072146268
Hydrogen Import Potential,Daily Flexibility Capacity 2050,0.06423381343803775,0.06423381343803775,0.026686028485978713,0.0,0.0,0.3179791343677766
Hydrogen Import Price,Daily Flexibility Capacity 2050,0.08058461348075271,0.08058461348075271,0.025048159053803105,0.0,0.0,0.42791352543743727
Biomass Import Potential,Daily Flexibility Capacity 2050,0.14028714459202818,0.14028714459202818,0.027581579052707285,0.0,0.0,0.8293227155620405
Biomass Import Price,Daily Flexibility Capacity 2050,0.06308921007056446,0.06308921007056446,0.029793505910681792,0.0,0.0,0.31028340853841435
Ammonia Import Potential,Daily Flexibility Capacity 2050,0.12749210315663634,0.12749210315663634,0.028756218444275724,0.0,0.0,0.7432954211644437
Ammonia Import Price,Daily Flexibility Capacity 2050,0.0965344551037553,0.0965344551037553,0.028679097065984708,0.0,0.0,0.5351520777958312
CCS potential,Daily Flexibility Capacity 2050,0.1519963531927199,0.1519963531927199,0.027666006493147453,0.0,0.0,0.9080494270417155
Flexibility Costs,Daily Flexibility Capacity 2050,0.05925099968101416,0.05925099968101416,0.024464055774801586,0.0,0.0,0.28447725098831594
LNG Price,Daily Flexibility Capacity 2050,0.04458363346514555,0.04458363346514555,0.02633136371423777,0.0,0.0,0.18586140532175183
Electricity Trade Price,Daily Flexibility Capacity 2050,0.097592247255997,0.097592247255997,0.023657832961211475,0.0,0.0,0.5422641295505567
Weather Conditions,Daily Flexibility Capacity 2050,0.13957981454026697,0.13957981454026697,0.03363082444553064,0.0,0.0,0.8245669911740902
Electricity Trade Ratio,Daily Flexibility Capacity 2050,0.04595218038012749,0.04595218038012749,0.022106427800395734,0.0,0.0,0.19506281267526138
Electricity Trade Volume,Daily Flexibility Capacity 2050,0.055989017149078474,0.055989017149078474,0.028622105699971118,0.0,0.0,0.2625453539318172
WACC,Daily Flexibility Capacity 2050,0.11255162425480945,0.11255162425480945,0.03459984968672158,0.0,0.0,0.6428433059119397
Bunker Emission Reduction,Daily Flexibility Capacity 2050,0.1656723777526895,0.1656723777526895,0.028216430552017207,0.0,0.0,1.0
End-of-Life Emission Reduction,Daily Flexibility Capacity 2050,0.1319312011887094,0.1319312011887094,0.03016379094258538,0.0,0.0,0.773141638950705
CO2 Cap,Electricity capacity_Carrier_sum 2050 Nuclear,0.07917730103645587,0.07917730103645587,0.014056388865528657,0.0,0.0,0.18402897730478202
Buildings demand,Electricity capacity_Carrier_sum 2050 Nuclear,0.06817127997906747,0.06817127997906747,0.020816844557971333,0.0,0.0,0.11645119857361506
Steel Production,Electricity capacity_Carrier_sum 2050 Nuclear,0.05545068906303419,0.05545068906303419,0.014978217131541243,0.0,0.0,0.038345834812175135
Chemical Production,Electricity capacity_Carrier_sum 2050 Nuclear,0.0824218581624189,0.0824218581624189,0.014488871829078837,0.0,0.0,0.20395079667943877
Passenger Cars,Electricity capacity_Carrier_sum 2050 Nuclear,0.07165703169640246,0.07165703169640246,0.010882521361522294,0.0,0.0,0.13785397047797346
Bunker aviation,Electricity capacity_Carrier_sum 2050 Nuclear,0.07990640272547159,0.07990640272547159,0.010986956392701811,0.0,0.0,0.18850571529718738
Bunker navigation,Electricity capacity_Carrier_sum 2050 Nuclear,0.07951727027450857,0.07951727027450857,0.011198034552904674,0.0,0.0,0.1861164134294936
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Nuclear,0.069760685136858,0.069760685136858,0.013314798434456617,0.0,0.0,0.1262102631353933
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Nuclear,0.04920551389850494,0.04920551389850494,0.013122146568486311,0.0,0.0,0.0
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.08210804336074384,0.08210804336074384,0.009553593197808097,0.0,0.0,0.2020239507176163
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.09161659862537079,0.09161659862537079,0.018574696685141005,0.0,0.0,0.2604071793499724
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.11622281691424327,0.11622281691424327,0.01079278224150812,0.0,0.0,0.41149116931017227
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.08151784847933655,0.08151784847933655,0.013621907099044683,0.0,0.0,0.1984001107398402
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.2120700126144477,0.2120700126144477,0.04228448437348033,0.0,0.0,1.0
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.09534864149983621,0.09534864149983621,0.01098148972106769,0.0,0.0,0.28332219707261674
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.1124234164313224,0.1124234164313224,0.015397507918222992,0.0,0.0,0.3881625709177901
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.07815643191793305,0.07815643191793305,0.011753972501620927,0.0,0.0,0.17776076583714134
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.08498073591971546,0.08498073591971546,0.01825918230189581,0.0,0.0,0.21966249430213297
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.07695301266880865,0.07695301266880865,0.00981622734956476,0.0,0.0,0.17037168314194132
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.07803486197565679,0.07803486197565679,0.015257090324194447,0.0,0.0,0.17701431745069285
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.07167627015776594,0.07167627015776594,0.008191244996584574,0.0,0.0,0.13797209604563956
CCS potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.10495132108737365,0.10495132108737365,0.02487864019627176,0.0,0.0,0.34228335597002496
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.0826985022513306,0.0826985022513306,0.012671936299758373,0.0,0.0,0.20564941173117088
LNG Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.061599922294950246,0.061599922294950246,0.011710856821579848,0.0,0.0,0.07610257910204724
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.0666520580051846,0.0666520580051846,0.008800239523542641,0.0,0.0,0.10712306392265845
Weather Conditions,Electricity capacity_Carrier_sum 2050 Nuclear,0.11720425233416791,0.11720425233416791,0.030650097340341863,0.0,0.0,0.4175172549682652
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Nuclear,0.07707871343096616,0.07707871343096616,0.016878798073474643,0.0,0.0,0.1711434950662622
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Nuclear,0.07056982303788165,0.07056982303788165,0.025841678757367075,0.0,0.0,0.1311784293557977
WACC,Electricity capacity_Carrier_sum 2050 Nuclear,0.0911006421072023,0.0911006421072023,0.012425663993132918,0.0,0.0,0.2572391683823496
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Nuclear,0.05979450135862613,0.05979450135862613,0.014885153736657051,0.0,0.0,0.06501716177317306
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Nuclear,0.06468671975408301,0.06468671975408301,0.012560900145252388,0.0,0.0,0.09505574251991736
CO2 Cap,Electricity capacity_Carrier_sum 2050 Solar PV,0.06719506302434454,0.06719506302434454,0.020064526057820307,0.0,0.0,0.09074281385872249
Buildings demand,Electricity capacity_Carrier_sum 2050 Solar PV,0.06306136030070499,0.06306136030070499,0.022797546410807817,0.0,0.0,0.07855012216222841
Steel Production,Electricity capacity_Carrier_sum 2050 Solar PV,0.14879842016291414,0.14879842016291414,0.025902454987760008,0.0,0.0,0.3314385390978739
Chemical Production,Electricity capacity_Carrier_sum 2050 Solar PV,0.10071497849805232,0.10071497849805232,0.023688884744733518,0.0,0.0,0.18961252520158808
Passenger Cars,Electricity capacity_Carrier_sum 2050 Solar PV,0.10372613344241001,0.10372613344241001,0.024292038716396017,0.0,0.0,0.19849417111119086
Bunker aviation,Electricity capacity_Carrier_sum 2050 Solar PV,0.08028881311267926,0.08028881311267926,0.021498093471744795,0.0,0.0,0.1293638925020952
Bunker navigation,Electricity capacity_Carrier_sum 2050 Solar PV,0.08076248213535471,0.08076248213535471,0.02024477962034802,0.0,0.0,0.13076101772995305
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Solar PV,0.09509132504740378,0.09509132504740378,0.02569969944775481,0.0,0.0,0.17302510290352022
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Solar PV,0.10038167996028577,0.10038167996028577,0.022419833644866296,0.0,0.0,0.1886294341121781
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Solar PV,0.064926806373909,0.064926806373909,0.02260185895229433,0.0,0.0,0.0840524067645876
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.05201236271226853,0.05201236271226853,0.020422692370513987,0.0,0.0,0.045960206980205004
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Solar PV,0.10545355488781512,0.10545355488781512,0.02637293526767699,0.0,0.0,0.20358934087105027
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.3754616050153797,0.3754616050153797,0.053383601743629015,0.0,0.0,1.0
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Solar PV,0.09556105187093866,0.09556105187093866,0.021577010241155967,0.0,0.0,0.17441060029504324
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.06248305822991324,0.06248305822991324,0.022940919966470213,0.0,0.0,0.07684437326638144
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.06578355996812078,0.06578355996812078,0.023681889960474937,0.0,0.0,0.0865794710293565
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.07633960224384839,0.07633960224384839,0.022344689896699788,0.0,0.0,0.11771537450569154
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.08199592193416487,0.08199592193416487,0.02258069638317955,0.0,0.0,0.13439914852902435
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.0707745828265589,0.0707745828265589,0.02521717560210344,0.0,0.0,0.1013008980480636
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.08264628675151332,0.08264628675151332,0.021670599892678707,0.0,0.0,0.136317452344833
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.08885315824761125,0.08885315824761125,0.02578652435383281,0.0,0.0,0.15462512360500702
CCS potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.049239019223961705,0.049239019223961705,0.02423660614784725,0.0,0.0,0.03778000526225655
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Solar PV,0.03759576295823056,0.03759576295823056,0.023763908312425728,0.0,0.0,0.003437275878383367
LNG Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.12619118338391033,0.12619118338391033,0.026627445992760162,0.0,0.0,0.2647566592956072
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.09261027373921989,0.09261027373921989,0.022773232017899492,0.0,0.0,0.16570704069481956
Weather Conditions,Electricity capacity_Carrier_sum 2050 Solar PV,0.10830089509276687,0.10830089509276687,0.03065170987515407,0.0,0.0,0.21198780191070682
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Solar PV,0.08157043881264764,0.08157043881264764,0.02501060688830561,0.0,0.0,0.1331441515276546
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Solar PV,0.09169678870886493,0.09169678870886493,0.02158859937626085,0.0,0.0,0.16301264245452374
WACC,Electricity capacity_Carrier_sum 2050 Solar PV,0.08870508014443755,0.08870508014443755,0.022303897130184002,0.0,0.0,0.1541883552208962
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Solar PV,0.09530263946814456,0.09530263946814456,0.02107952110167099,0.0,0.0,0.17364839193888826
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Solar PV,0.03643041924134978,0.03643041924134978,0.01969749771517923,0.0,0.0,0.0
CO2 Cap,Electricity capacity_Carrier_sum 2050 Wind offshore,0.09626910225234127,0.09626910225234127,0.02698521806730342,0.0,0.0,0.21689011978575204
Buildings demand,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06905289004377885,0.06905289004377885,0.025823743539340475,0.0,0.0,0.07118561872667782
Steel Production,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06503162535076464,0.06503162535076464,0.02662328686180307,0.0,0.0,0.04965740748140493
Chemical Production,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06328624089944515,0.06328624089944515,0.02460389842748394,0.0,0.0,0.04031333091825396
Passenger Cars,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0765164324361748,0.0765164324361748,0.02260700489891655,0.0,0.0,0.11114238097132166
Bunker aviation,Electricity capacity_Carrier_sum 2050 Wind offshore,0.07533586813779056,0.07533586813779056,0.026150504410552403,0.0,0.0,0.1048221211663913
Bunker navigation,Electricity capacity_Carrier_sum 2050 Wind offshore,0.10061889075411186,0.10061889075411186,0.025535289538200754,0.0,0.0,0.24017711352706292
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06582090608997547,0.06582090608997547,0.026742833861999868,0.0,0.0,0.05388289468076148
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0896822601570172,0.0896822601570172,0.0322709498767511,0.0,0.0,0.1816268534024836
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,0.07756469743609239,0.07756469743609239,0.02193406173207226,0.0,0.0,0.11675436428554017
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.24254656470280903,0.24254656470280903,0.029631100534386706,0.0,0.0,1.0
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,0.10523346574078829,0.10523346574078829,0.026788938619413453,0.0,0.0,0.2648816661253794
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.07518665223362325,0.07518665223362325,0.026090742723377993,0.0,0.0,0.10402328006755772
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06985549128145868,0.06985549128145868,0.031254829322933324,0.0,0.0,0.07548241844257454
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08466279597746068,0.08466279597746068,0.025664177619654574,0.0,0.0,0.1547546891842722
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.07977754231697959,0.07977754231697959,0.025243879809295863,0.0,0.0,0.12860103335249284
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08968676038602051,0.08968676038602051,0.02693263755981324,0.0,0.0,0.18165094579331864
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.060262853258448296,0.060262853258448296,0.026449734109218054,0.0,0.0,0.024127346462965688
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.07581248477399519,0.07581248477399519,0.030325893666557555,0.0,0.0,0.10737373226651352
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.1357848098616152,0.1357848098616152,0.022326041779312054,0.0,0.0,0.42844110333496666
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.12204689216526048,0.12204689216526048,0.028454919534780625,0.0,0.0,0.3548938944802293
CCS potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.09309676568157005,0.09309676568157005,0.026918239008363334,0.0,0.0,0.19990672350365457
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06879466501931232,0.06879466501931232,0.02146438647615418,0.0,0.0,0.06980318725302016
LNG Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.07260704109455259,0.07260704109455259,0.023248315082356752,0.0,0.0,0.09021309402607496
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.05575609487698039,0.05575609487698039,0.026567784958319504,0.0,0.0,0.0
Weather Conditions,Electricity capacity_Carrier_sum 2050 Wind offshore,0.16761355413097426,0.16761355413097426,0.028578435229335,0.0,0.0,0.5988392200003272
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08726612009410674,0.08726612009410674,0.028403205275206275,0.0,0.0,0.16869182483725018
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08010902366434296,0.08010902366434296,0.02838752829068514,0.0,0.0,0.13037564930411208
WACC,Electricity capacity_Carrier_sum 2050 Wind offshore,0.10617619680809126,0.10617619680809126,0.029949671611942803,0.0,0.0,0.269928663802413
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind offshore,0.07613597519535546,0.07613597519535546,0.028290765577089927,0.0,0.0,0.10910556805910997
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind offshore,0.14117359567972282,0.14117359567972282,0.02726849355911488,0.0,0.0,0.45729046499208087
CO2 Cap,Electricity capacity_Carrier_sum 2050 Wind onshore,0.0900900991140373,0.0900900991140373,0.00529356152389341,0.0,0.0,0.25260723291518355
Buildings demand,Electricity capacity_Carrier_sum 2050 Wind onshore,0.07391823453388832,0.07391823453388832,0.002553615779668261,0.0,0.0,0.03178598153122621
Steel Production,Electricity capacity_Carrier_sum 2050 Wind onshore,0.09418326266318243,0.09418326266318243,0.004337799502999053,0.0,0.0,0.30849797405773033
Chemical Production,Electricity capacity_Carrier_sum 2050 Wind onshore,0.07723546909268851,0.07723546909268851,0.0034929930721050665,0.0,0.0,0.07708167905441306
Passenger Cars,Electricity capacity_Carrier_sum 2050 Wind onshore,0.0801239293459991,0.0801239293459991,0.003417198985352317,0.0,0.0,0.11652261083736959
Bunker aviation,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08830858445492971,0.08830858445492971,0.006218250914221796,0.0,0.0,0.22828126268254278
Bunker navigation,Electricity capacity_Carrier_sum 2050 Wind onshore,0.07875905696000056,0.07875905696000056,0.00996615148847699,0.0,0.0,0.09788574761347354
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Wind onshore,0.07582881079719168,0.07582881079719168,0.005469134727036459,0.0,0.0,0.05787424360120497
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Wind onshore,0.07848666412581717,0.07848666412581717,0.002532877660148285,0.0,0.0,0.09416631710412879
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.07159038526372767,0.07159038526372767,0.008970113416590797,0.0,0.0,0.0
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08597877556893739,0.08597877556893739,0.01741352075269859,0.0,0.0,0.19646852327079903
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08097959974135943,0.08097959974135943,0.004382538581558438,0.0,0.0,0.1282064959292353
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.07467266716909171,0.07467266716909171,0.0035322238393720134,0.0,0.0,0.04208749981100482
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.07776378145583078,0.07776378145583078,0.002769139636942412,0.0,0.0,0.08429560275334728
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.07669583023494594,0.07669583023494594,0.003749257584502627,0.0,0.0,0.06971309596546012
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.09032202486998464,0.09032202486998464,0.00898071740888723,0.0,0.0,0.25577409938272294
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.07301262034899046,0.07301262034899046,0.004350484731914116,0.0,0.0,0.019420131162575287
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.07633462145299941,0.07633462145299941,0.002556025621380156,0.0,0.0,0.06478091422197593
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.0746725701891103,0.0746725701891103,0.0055577663130614114,0.0,0.0,0.04208617558269786
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08005431178127244,0.08005431178127244,0.0027840071110572114,0.0,0.0,0.1155720069236987
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.07266974020640678,0.07266974020640678,0.0030492062705426326,0.0,0.0,0.01473822068869093
CCS potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.07173240634422753,0.07173240634422753,0.01156458775665373,0.0,0.0,0.0019392490311461999
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.07879217798268441,0.07879217798268441,0.002738793695050934,0.0,0.0,0.0983380037920927
LNG Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.07885431197516515,0.07885431197516515,0.0028197557976297103,0.0,0.0,0.09918642209939914
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08157019439896673,0.08157019439896673,0.005230391633100415,0.0,0.0,0.13627086294808916
Weather Conditions,Electricity capacity_Carrier_sum 2050 Wind onshore,0.14482547689913294,0.14482547689913294,0.01953123434547388,0.0,0.0,1.0
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Wind onshore,0.09598413206780315,0.09598413206780315,0.004863683546211216,0.0,0.0,0.33308822668670496
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Wind onshore,0.07651798192395472,0.07651798192395472,0.0034431974013895542,0.0,0.0,0.06728463841840562
WACC,Electricity capacity_Carrier_sum 2050 Wind onshore,0.07742033355477634,0.07742033355477634,0.003253910315677112,0.0,0.0,0.0796059397327251
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08154135305333683,0.08154135305333683,0.0022915171481467894,0.0,0.0,0.13587704428840228
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08070676222237702,0.08070676222237702,0.0072100906871877925,0.0,0.0,0.12448099340183069
CO2 Cap,Electricity generation_Carrier_sum 2050 Nuclear,0.07405574602102538,0.07405574602102538,0.013226781865553336,0.0,0.0,0.23581076350873967
Buildings demand,Electricity generation_Carrier_sum 2050 Nuclear,0.06495908036682944,0.06495908036682944,0.012958568113290552,0.0,0.0,0.11341454914365028
Steel Production,Electricity generation_Carrier_sum 2050 Nuclear,0.06049050431942828,0.06049050431942828,0.010335661294148838,0.0,0.0,0.05328957449954693
Chemical Production,Electricity generation_Carrier_sum 2050 Nuclear,0.06792263363845216,0.06792263363845216,0.012201299785933494,0.0,0.0,0.15328934671286554
Passenger Cars,Electricity generation_Carrier_sum 2050 Nuclear,0.06820085071081171,0.06820085071081171,0.01101308800210653,0.0,0.0,0.15703277509894012
Bunker aviation,Electricity generation_Carrier_sum 2050 Nuclear,0.09155535112869817,0.09155535112869817,0.013549035481854628,0.0,0.0,0.47126906212996733
Bunker navigation,Electricity generation_Carrier_sum 2050 Nuclear,0.09342998342509762,0.09342998342509762,0.013653459870071428,0.0,0.0,0.4964923587892209
Agriculture neGHG CH4,Electricity generation_Carrier_sum 2050 Nuclear,0.08496036100971877,0.08496036100971877,0.011977637713531605,0.0,0.0,0.3825330510437603
Agriculture neGHG N2O,Electricity generation_Carrier_sum 2050 Nuclear,0.08305935323737762,0.08305935323737762,0.01306105172616121,0.0,0.0,0.35695487067985476
Wind offshore Costs,Electricity generation_Carrier_sum 2050 Nuclear,0.05652994520743822,0.05652994520743822,0.0154028374256622,0.0,0.0,0.0
Wind offshore Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.12154133053878889,0.12154133053878889,0.01699232276611157,0.0,0.0,0.8747323203548879
Solar PV Costs,Electricity generation_Carrier_sum 2050 Nuclear,0.07614536574761738,0.07614536574761738,0.011079953668020294,0.0,0.0,0.2639267297011984
Solar PV Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.07959884678184792,0.07959884678184792,0.012263694741588385,0.0,0.0,0.3103935364455444
Nuclear Costs,Electricity generation_Carrier_sum 2050 Nuclear,0.13085140769206996,0.13085140769206996,0.04824754190701,0.0,0.0,1.0
Nuclear Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.10165222553612387,0.10165222553612387,0.012418497923355308,0.0,0.0,0.6071231488214602
Hydrogen Import Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.07054667002038562,0.07054667002038562,0.015011626326748285,0.0,0.0,0.18859592295894054
Hydrogen Import Price,Electricity generation_Carrier_sum 2050 Nuclear,0.06387018118513865,0.06387018118513865,0.010221375956850862,0.0,0.0,0.09876334146705275
Biomass Import Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.09165619027055388,0.09165619027055388,0.013215498905733146,0.0,0.0,0.472625859190797
Biomass Import Price,Electricity generation_Carrier_sum 2050 Nuclear,0.08006168572360675,0.08006168572360675,0.01129310151124106,0.0,0.0,0.3166210638149706
Ammonia Import Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.07130922513483674,0.07130922513483674,0.015937818009928505,0.0,0.0,0.19885615047543767
Ammonia Import Price,Electricity generation_Carrier_sum 2050 Nuclear,0.08095320750201195,0.08095320750201195,0.01535959208035733,0.0,0.0,0.3286165459893095
CCS potential,Electricity generation_Carrier_sum 2050 Nuclear,0.08350221811666822,0.08350221811666822,0.013653232106507878,0.0,0.0,0.36291364576965035
Flexibility Costs,Electricity generation_Carrier_sum 2050 Nuclear,0.09319799541919137,0.09319799541919137,0.017648935986267718,0.0,0.0,0.49337094542959786
LNG Price,Electricity generation_Carrier_sum 2050 Nuclear,0.06270780863215147,0.06270780863215147,0.010789285850974497,0.0,0.0,0.08312354491127943
