Parameter,Outcome,delta_raw_2800,delta_2800,delta_conf_2800,S1_2800,S1_conf_2800,delta_2800_norm
Bunker Emission Reduction,CO2 Storage 2050,0.058365596274144144,0.058365596274144144,0.007636598451124647,0.0,0.0,0.028322495752310068
End-of-Life Emission Reduction,CO2 Storage 2050,0.07418782942470176,0.07418782942470176,0.009613898112600742,0.0,0.0,0.04793616628227802
CO2 Cap,BioFuel Production 2050,0.05790815962209865,0.05790815962209865,0.01017052641621362,0.0,0.0,0.08356699485570598
Buildings demand,BioFuel Production 2050,0.0541001449864402,0.0541001449864402,0.010133962716961929,0.0,0.0,0.05186250081009114
Steel Production,BioFuel Production 2050,0.08235729486488287,0.08235729486488287,0.009183569993022946,0.0,0.0,0.2871238445239722
Chemical Production,BioFuel Production 2050,0.09224189182572747,0.09224189182572747,0.01154050851460279,0.0,0.0,0.36942031012939186
Passenger Cars,BioFuel Production 2050,0.06315603593679955,0.06315603593679955,0.010521796725971887,0.0,0.0,0.12725938558696923
Bunker aviation,BioFuel Production 2050,0.07813114679111936,0.07813114679111936,0.010222577073251546,0.0,0.0,0.25193808520838235
Bunker navigation,BioFuel Production 2050,0.09032415603605477,0.09032415603605477,0.01099902842333988,0.0,0.0,0.35345376358427144
Agriculture neGHG CH4,BioFuel Production 2050,0.06706604374207985,0.06706604374207985,0.010594960068424383,0.0,0.0,0.15981304701988588
Agriculture neGHG N2O,BioFuel Production 2050,0.07314368714405821,0.07314368714405821,0.008106559056630956,0.0,0.0,0.21041385281644115
Wind offshore Costs,BioFuel Production 2050,0.06477637144063207,0.06477637144063207,0.009689969872456608,0.0,0.0,0.14074985824747507
Wind offshore Potential,BioFuel Production 2050,0.0690653219116004,0.0690653219116004,0.010196321781402925,0.0,0.0,0.17645849323943072
Solar PV Costs,BioFuel Production 2050,0.06693258410282087,0.06693258410282087,0.009546498981660647,0.0,0.0,0.15870189836552032
Solar PV Potential,BioFuel Production 2050,0.06706002304833313,0.06706002304833313,0.008788701189702316,0.0,0.0,0.15976292036142822
Nuclear Costs,BioFuel Production 2050,0.0675037525261409,0.0675037525261409,0.00996228541396647,0.0,0.0,0.16345729129563755
Nuclear Potential,BioFuel Production 2050,0.07331265599052789,0.07331265599052789,0.009639997231537177,0.0,0.0,0.21182064147125051
Hydrogen Import Potential,BioFuel Production 2050,0.08046967416235634,0.08046967416235634,0.009676526293316076,0.0,0.0,0.2714080280028827
Hydrogen Import Price,BioFuel Production 2050,0.04787095987966853,0.04787095987966853,0.011940354767565295,0.0,0.0,0.0
Biomass Import Potential,BioFuel Production 2050,0.15419586421470421,0.15419586421470421,0.012834642670512297,0.0,0.0,0.8852322322568562
Biomass Import Price,BioFuel Production 2050,0.16798057683743062,0.16798057683743062,0.012552065881989913,0.0,0.0,1.0
Ammonia Import Potential,BioFuel Production 2050,0.09816179192777563,0.09816179192777563,0.01249171607421829,0.0,0.0,0.41870778811818576
Ammonia Import Price,BioFuel Production 2050,0.10738987219456796,0.10738987219456796,0.014900568334938342,0.0,0.0,0.49553827430679365
CCS potential,BioFuel Production 2050,0.14086313153939897,0.14086313153939897,0.013676778145614006,0.0,0.0,0.7742275266137282
Flexibility Costs,BioFuel Production 2050,0.05083212729864876,0.05083212729864876,0.009796789204093768,0.0,0.0,0.024653874468865897
LNG Price,BioFuel Production 2050,0.051367364863767896,0.051367364863767896,0.008809143561351167,0.0,0.0,0.02911011684708741
Electricity Trade Price,BioFuel Production 2050,0.05840609746960819,0.05840609746960819,0.009633867213817364,0.0,0.0,0.08771268993093584
Weather Conditions,BioFuel Production 2050,0.06359070785128804,0.06359070785128804,0.009193464124987906,0.0,0.0,0.13087834571271287
Electricity Trade Ratio,BioFuel Production 2050,0.049021708870440744,0.049021708870440744,0.00948695111881341,0.0,0.0,0.009580823084107314
Electricity Trade Volume,BioFuel Production 2050,0.06296484566096903,0.06296484566096903,0.009488524466118819,0.0,0.0,0.12566758735571057
WACC,BioFuel Production 2050,0.05762014665350721,0.05762014665350721,0.010201881494436266,0.0,0.0,0.08116907722107791
Bunker Emission Reduction,BioFuel Production 2050,0.12739996389672564,0.12739996389672564,0.008901798520644997,0.0,0.0,0.6621368549116629
End-of-Life Emission Reduction,BioFuel Production 2050,0.05087951023111917,0.05087951023111917,0.009022997444774061,0.0,0.0,0.025048371876072412
CO2 Cap,Biomass Imports 2050,0.08096066535844106,0.08096066535844106,0.009461169860785096,0.0,0.0,0.12305702471564678
Buildings demand,Biomass Imports 2050,0.07070786110387844,0.07070786110387844,0.010335918316706966,0.0,0.0,0.08614232513087694
Steel Production,Biomass Imports 2050,0.06229902895773601,0.06229902895773601,0.008399453437791825,0.0,0.0,0.055866753216445075
Chemical Production,Biomass Imports 2050,0.08617231810060812,0.08617231810060812,0.011168511248977653,0.0,0.0,0.14182131500545941
Passenger Cars,Biomass Imports 2050,0.0776927619552358,0.0776927619552358,0.009779598850975318,0.0,0.0,0.11129110493348714
Bunker aviation,Biomass Imports 2050,0.08555928047375976,0.08555928047375976,0.00979463842603496,0.0,0.0,0.1396141042495146
Bunker navigation,Biomass Imports 2050,0.06391281397753538,0.06391281397753538,0.009961274714636415,0.0,0.0,0.0616771039966997
Agriculture neGHG CH4,Biomass Imports 2050,0.08595267408755403,0.08595267408755403,0.009368841161648366,0.0,0.0,0.1410304979220379
Agriculture neGHG N2O,Biomass Imports 2050,0.06650330066271788,0.06650330066271788,0.008667202616096183,0.0,0.0,0.0710040193837074
Wind offshore Costs,Biomass Imports 2050,0.06306699245737445,0.06306699245737445,0.007116203506534211,0.0,0.0,0.05863176668762353
Wind offshore Potential,Biomass Imports 2050,0.06098250394154452,0.06098250394154452,0.008539647962350598,0.0,0.0,0.05112667194093299
Solar PV Costs,Biomass Imports 2050,0.053206690912490986,0.053206690912490986,0.01009978845184493,0.0,0.0,0.023130253120480653
Solar PV Potential,Biomass Imports 2050,0.04678242198248954,0.04678242198248954,0.008421252215302178,0.0,0.0,0.0
Nuclear Costs,Biomass Imports 2050,0.0613646002691822,0.0613646002691822,0.010056286740379032,0.0,0.0,0.05250239030997449
Nuclear Potential,Biomass Imports 2050,0.06331516849042948,0.06331516849042948,0.008126156802975263,0.0,0.0,0.059525311856038265
Hydrogen Import Potential,Biomass Imports 2050,0.056670031539300086,0.056670031539300086,0.009804180995977085,0.0,0.0,0.035599834673399944
Hydrogen Import Price,Biomass Imports 2050,0.06912841756831418,0.06912841756831418,0.00867914830751872,0.0,0.0,0.0804556191157382
Biomass Import Potential,Biomass Imports 2050,0.32452555330659455,0.32452555330659455,0.01457991142448343,0.0,0.0,1.0
Biomass Import Price,Biomass Imports 2050,0.23429609470983126,0.23429609470983126,0.011738313436089304,0.0,0.0,0.6751334293431278
Ammonia Import Potential,Biomass Imports 2050,0.08361595225265313,0.08361595225265313,0.010687439684624246,0.0,0.0,0.13261724995525334
Ammonia Import Price,Biomass Imports 2050,0.08874666677683775,0.08874666677683775,0.010090060542840775,0.0,0.0,0.15109012631307575
CCS potential,Biomass Imports 2050,0.08300167984080337,0.08300167984080337,0.011317086095523145,0.0,0.0,0.13040559341879357
Flexibility Costs,Biomass Imports 2050,0.0753613509213824,0.0753613509213824,0.008538960593793282,0.0,0.0,0.10289697823541649
LNG Price,Biomass Imports 2050,0.060734314708792606,0.060734314708792606,0.010581850549777965,0.0,0.0,0.050233079247681826
Electricity Trade Price,Biomass Imports 2050,0.06989044468701403,0.06989044468701403,0.008804707932342606,0.0,0.0,0.08319925894966307
Weather Conditions,Biomass Imports 2050,0.0804007675940607,0.0804007675940607,0.010683793569826471,0.0,0.0,0.1210411413283201
Electricity Trade Ratio,Biomass Imports 2050,0.0719554214636865,0.0719554214636865,0.008736477135721338,0.0,0.0,0.09063410267317104
Electricity Trade Volume,Biomass Imports 2050,0.06486795146594454,0.06486795146594454,0.008265224409166511,0.0,0.0,0.06511602788243419
WACC,Biomass Imports 2050,0.06725730556071896,0.06725730556071896,0.010727895635194058,0.0,0.0,0.07371877562054559
Bunker Emission Reduction,Biomass Imports 2050,0.09597896656611452,0.09597896656611452,0.010512401594331632,0.0,0.0,0.17712965339263914
End-of-Life Emission Reduction,Biomass Imports 2050,0.06711016428728656,0.06711016428728656,0.010461254492185991,0.0,0.0,0.07318900095886115
CO2 Cap,BioFuel Imports 2050,0.089682506534937,0.089682506534937,0.006059544277585579,0.0,0.0,0.05594087300531622
Buildings demand,BioFuel Imports 2050,0.08191005191479313,0.08191005191479313,0.00522570197837297,0.0,0.0,0.029040971276580677
Steel Production,BioFuel Imports 2050,0.0789780422903686,0.0789780422903686,0.005575975559840101,0.0,0.0,0.018893498615843992
Chemical Production,BioFuel Imports 2050,0.3624588459168928,0.3624588459168928,0.04053376578697497,0.0,0.0,1.0
Passenger Cars,BioFuel Imports 2050,0.07849135789676406,0.07849135789676406,0.005074914248881217,0.0,0.0,0.01720911922726044
Bunker aviation,BioFuel Imports 2050,0.08187387878402733,0.08187387878402733,0.00539529955872769,0.0,0.0,0.02891577869452315
Bunker navigation,BioFuel Imports 2050,0.07987679260230747,0.07987679260230747,0.00557870731028265,0.0,0.0,0.022004008261943205
Agriculture neGHG CH4,BioFuel Imports 2050,0.07831491323133932,0.07831491323133932,0.0063498893543339355,0.0,0.0,0.01659845703719965
Agriculture neGHG N2O,BioFuel Imports 2050,0.08859554394830906,0.08859554394830906,0.005399234087315222,0.0,0.0,0.05217897432695986
Wind offshore Costs,BioFuel Imports 2050,0.08670493966616842,0.08670493966616842,0.005059129331898657,0.0,0.0,0.04563573002602777
Wind offshore Potential,BioFuel Imports 2050,0.09095276527067067,0.09095276527067067,0.00631821975958851,0.0,0.0,0.06033714636183675
Solar PV Costs,BioFuel Imports 2050,0.07763136981666852,0.07763136981666852,0.005564046122786807,0.0,0.0,0.01423276285426872
Solar PV Potential,BioFuel Imports 2050,0.07760084307760944,0.07760084307760944,0.004848299895747681,0.0,0.0,0.014127112024393198
Nuclear Costs,BioFuel Imports 2050,0.07859679163926361,0.07859679163926361,0.0049212342032827665,0.0,0.0,0.017574017763275076
Nuclear Potential,BioFuel Imports 2050,0.08678111709294407,0.08678111709294407,0.005412460005976714,0.0,0.0,0.045899374575190166
Hydrogen Import Potential,BioFuel Imports 2050,0.08538472003189615,0.08538472003189615,0.006052280564377424,0.0,0.0,0.04106654562317128
Hydrogen Import Price,BioFuel Imports 2050,0.08503492739536131,0.08503492739536131,0.005370252302775311,0.0,0.0,0.039855938677479226
Biomass Import Potential,BioFuel Imports 2050,0.08279037686728516,0.08279037686728516,0.0053124840623336245,0.0,0.0,0.03208771208996751
Biomass Import Price,BioFuel Imports 2050,0.09412809456110387,0.09412809456110387,0.007840694686837235,0.0,0.0,0.07132673073942265
Ammonia Import Potential,BioFuel Imports 2050,0.08470260763720487,0.08470260763720487,0.006360441123091751,0.0,0.0,0.03870580409660214
Ammonia Import Price,BioFuel Imports 2050,0.07897588424353114,0.07897588424353114,0.006810730070149236,0.0,0.0,0.01888602977225584
CCS potential,BioFuel Imports 2050,0.08053833487384848,0.08053833487384848,0.005716889341280731,0.0,0.0,0.02429355808417534
Flexibility Costs,BioFuel Imports 2050,0.090110967487085,0.090110967487085,0.006168593133293052,0.0,0.0,0.05742374528578096
LNG Price,BioFuel Imports 2050,0.07351895689711124,0.07351895689711124,0.005701619537458513,0.0,0.0,0.0
Electricity Trade Price,BioFuel Imports 2050,0.08171912902247147,0.08171912902247147,0.0059258896334896515,0.0,0.0,0.028380200993289726
Weather Conditions,BioFuel Imports 2050,0.08104270813374628,0.08104270813374628,0.005311155100233851,0.0,0.0,0.02603915735608227
Electricity Trade Ratio,BioFuel Imports 2050,0.07746762886468904,0.07746762886468904,0.006386064962962156,0.0,0.0,0.013666067295081782
Electricity Trade Volume,BioFuel Imports 2050,0.09340782131110106,0.09340782131110106,0.005459752795073134,0.0,0.0,0.06883391726030662
WACC,BioFuel Imports 2050,0.08045559433939108,0.08045559433939108,0.005143606515331331,0.0,0.0,0.024007199095327864
Bunker Emission Reduction,BioFuel Imports 2050,0.08938939732381376,0.08938939732381376,0.0075147832707231675,0.0,0.0,0.0549264432839039
End-of-Life Emission Reduction,BioFuel Imports 2050,0.0842613219611945,0.0842613219611945,0.005024421558313191,0.0,0.0,0.037178546376986414
CO2 Cap,DR Flexibility Capacity 2050,0.06542031576420214,0.06542031576420214,0.009373931825620107,0.0,0.0,0.2411650412063173
Buildings demand,DR Flexibility Capacity 2050,0.13713142165177344,0.13713142165177344,0.01058101248288783,0.0,0.0,0.8253596001519502
Steel Production,DR Flexibility Capacity 2050,0.059728497340789624,0.059728497340789624,0.008105464678695275,0.0,0.0,0.19479663965527663
Chemical Production,DR Flexibility Capacity 2050,0.08584010508616552,0.08584010508616552,0.010168283358970145,0.0,0.0,0.407514864836281
Passenger Cars,DR Flexibility Capacity 2050,0.04417122509213371,0.04417122509213371,0.007122068415017717,0.0,0.0,0.06805931372490279
Bunker aviation,DR Flexibility Capacity 2050,0.0454475102177971,0.0454475102177971,0.009668879266246823,0.0,0.0,0.07845657112105488
Bunker navigation,DR Flexibility Capacity 2050,0.08255980591395484,0.08255980591395484,0.009611773908108042,0.0,0.0,0.3807919060365134
Agriculture neGHG CH4,DR Flexibility Capacity 2050,0.05813554978140847,0.05813554978140847,0.008779264479242847,0.0,0.0,0.181819691589029
Agriculture neGHG N2O,DR Flexibility Capacity 2050,0.0501646235664066,0.0501646235664066,0.00896182047043518,0.0,0.0,0.11688453730676521
Wind offshore Costs,DR Flexibility Capacity 2050,0.06645915479595453,0.06645915479595453,0.008683659094866828,0.0,0.0,0.24962794388308776
Wind offshore Potential,DR Flexibility Capacity 2050,0.06208494032078844,0.06208494032078844,0.009534807020113386,0.0,0.0,0.21399340353644183
Solar PV Costs,DR Flexibility Capacity 2050,0.07551276307896156,0.07551276307896156,0.008032973671558905,0.0,0.0,0.32338316815825124
Solar PV Potential,DR Flexibility Capacity 2050,0.04613849315502369,0.04613849315502369,0.009966725500768743,0.0,0.0,0.0840856639548053
Nuclear Costs,DR Flexibility Capacity 2050,0.046956514404919575,0.046956514404919575,0.007471741940679241,0.0,0.0,0.09074967446442297
Nuclear Potential,DR Flexibility Capacity 2050,0.05405047801031132,0.05405047801031132,0.009242388875556982,0.0,0.0,0.14854065242152723
Hydrogen Import Potential,DR Flexibility Capacity 2050,0.048177438786454994,0.048177438786454994,0.009456597405137648,0.0,0.0,0.10069593553164594
Hydrogen Import Price,DR Flexibility Capacity 2050,0.08465314260514802,0.08465314260514802,0.010828441128508816,0.0,0.0,0.39784527440812373
Biomass Import Potential,DR Flexibility Capacity 2050,0.07561520475969909,0.07561520475969909,0.010199333726082295,0.0,0.0,0.32421770936013894
Biomass Import Price,DR Flexibility Capacity 2050,0.08382120095364823,0.08382120095364823,0.011567205510804618,0.0,0.0,0.39106786134007826
Ammonia Import Potential,DR Flexibility Capacity 2050,0.0885701908206502,0.0885701908206502,0.012158381500953927,0.0,0.0,0.42975550959835634
Ammonia Import Price,DR Flexibility Capacity 2050,0.09960174742689848,0.09960174742689848,0.012355011664250976,0.0,0.0,0.5196240908495617
CCS potential,DR Flexibility Capacity 2050,0.09389294660932411,0.09389294660932411,0.011185270515809323,0.0,0.0,0.47311734221623264
Flexibility Costs,DR Flexibility Capacity 2050,0.07560345440427364,0.07560345440427364,0.009916747253460742,0.0,0.0,0.324121985083958
LNG Price,DR Flexibility Capacity 2050,0.0507183696341997,0.0507183696341997,0.007644961432917477,0.0,0.0,0.12139562991701507
Electricity Trade Price,DR Flexibility Capacity 2050,0.05840851068527872,0.05840851068527872,0.00777945072257868,0.0,0.0,0.18404336772499447
Weather Conditions,DR Flexibility Capacity 2050,0.1585688965716944,0.1585688965716944,0.011625904914797045,0.0,0.0,1.0
Electricity Trade Ratio,DR Flexibility Capacity 2050,0.03581680176102538,0.03581680176102538,0.00818856301962843,0.0,0.0,0.0
Electricity Trade Volume,DR Flexibility Capacity 2050,0.052998160529251256,0.052998160529251256,0.009141862032284542,0.0,0.0,0.13996794755092487
WACC,DR Flexibility Capacity 2050,0.10704775365499794,0.10704775365499794,0.011255993108174022,0.0,0.0,0.5802829842035536
Bunker Emission Reduction,DR Flexibility Capacity 2050,0.07086046703959456,0.07086046703959456,0.009716638755708957,0.0,0.0,0.2854832362137689
End-of-Life Emission Reduction,DR Flexibility Capacity 2050,0.0776817619392344,0.0776817619392344,0.00939313143376469,0.0,0.0,0.3410529184270208
CO2 Cap,Daily Flexibility Capacity 2050,0.08202898164637733,0.08202898164637733,0.010399045317324034,0.0,0.0,0.19939107741916137
Buildings demand,Daily Flexibility Capacity 2050,0.13117219799548765,0.13117219799548765,0.012202342804908688,0.0,0.0,0.5529929320787672
Steel Production,Daily Flexibility Capacity 2050,0.06681852290305296,0.06681852290305296,0.00861270798939176,0.0,0.0,0.08994674671734548
Chemical Production,Daily Flexibility Capacity 2050,0.06296825064197334,0.06296825064197334,0.01173111397692804,0.0,0.0,0.06224275187113036
Passenger Cars,Daily Flexibility Capacity 2050,0.07487809805729723,0.07487809805729723,0.008650126627150187,0.0,0.0,0.14793808171796652
Bunker aviation,Daily Flexibility Capacity 2050,0.0703936643539191,0.0703936643539191,0.008798808171798345,0.0,0.0,0.11567108349489927
Bunker navigation,Daily Flexibility Capacity 2050,0.10253620882172482,0.10253620882172482,0.011359370654186903,0.0,0.0,0.3469474260231131
Agriculture neGHG CH4,Daily Flexibility Capacity 2050,0.09559122473680867,0.09559122473680867,0.008562428748373648,0.0,0.0,0.29697594602143323
Agriculture neGHG N2O,Daily Flexibility Capacity 2050,0.07136023734588438,0.07136023734588438,0.00987097489020235,0.0,0.0,0.12262589899160611
Wind offshore Costs,Daily Flexibility Capacity 2050,0.06952721147211877,0.06952721147211877,0.010300508392461797,0.0,0.0,0.10943666562930297
Wind offshore Potential,Daily Flexibility Capacity 2050,0.060502625513213185,0.060502625513213185,0.008735623283244115,0.0,0.0,0.04450175559137213
Solar PV Costs,Daily Flexibility Capacity 2050,0.05446263266570045,0.05446263266570045,0.009274088092603569,0.0,0.0,0.0010419897950309988
Solar PV Potential,Daily Flexibility Capacity 2050,0.06677587597320021,0.06677587597320021,0.009615489112193879,0.0,0.0,0.0896398878136803
Nuclear Costs,Daily Flexibility Capacity 2050,0.08699095514781886,0.08699095514781886,0.00964065335145266,0.0,0.0,0.23509413397975032
Nuclear Potential,Daily Flexibility Capacity 2050,0.06239607695982707,0.06239607695982707,0.00989075647385082,0.0,0.0,0.058125771131468204
Hydrogen Import Potential,Daily Flexibility Capacity 2050,0.0837891672966452,0.0837891672966452,0.010373357903507928,0.0,0.0,0.21205620104595904
Hydrogen Import Price,Daily Flexibility Capacity 2050,0.06653875791866654,0.06653875791866654,0.009038771824658091,0.0,0.0,0.0879337442177717
Biomass Import Potential,Daily Flexibility Capacity 2050,0.06052453761585084,0.06052453761585084,0.01175309125761607,0.0,0.0,0.04465942048813273
Biomass Import Price,Daily Flexibility Capacity 2050,0.08913767772992864,0.08913767772992864,0.012559397389676413,0.0,0.0,0.25054051992814214
Ammonia Import Potential,Daily Flexibility Capacity 2050,0.09709391139869496,0.09709391139869496,0.011752475165387194,0.0,0.0,0.30778827842638906
Ammonia Import Price,Daily Flexibility Capacity 2050,0.07938784081874575,0.07938784081874575,0.013222604344153068,0.0,0.0,0.1803871870666603
CCS potential,Daily Flexibility Capacity 2050,0.1147999340804338,0.1147999340804338,0.011220303473197973,0.0,0.0,0.43518902514249713
Flexibility Costs,Daily Flexibility Capacity 2050,0.07372650295277765,0.07372650295277765,0.009631792943526538,0.0,0.0,0.13965197032708238
LNG Price,Daily Flexibility Capacity 2050,0.07533741674724145,0.07533741674724145,0.00953804476145233,0.0,0.0,0.15124303309701964
Electricity Trade Price,Daily Flexibility Capacity 2050,0.058568519247128394,0.058568519247128394,0.00862459277156706,0.0,0.0,0.03058521504714036
Weather Conditions,Daily Flexibility Capacity 2050,0.19329677330231526,0.19329677330231526,0.01433489210084902,0.0,0.0,1.0
Electricity Trade Ratio,Daily Flexibility Capacity 2050,0.057256716726537406,0.057256716726537406,0.009474263721029497,0.0,0.0,0.021146357790974697
Electricity Trade Volume,Daily Flexibility Capacity 2050,0.08418835531487046,0.08418835531487046,0.008876044896972305,0.0,0.0,0.2149284921593366
WACC,Daily Flexibility Capacity 2050,0.14214363306390676,0.14214363306390676,0.013251670450070916,0.0,0.0,0.6319360716753002
Bunker Emission Reduction,Daily Flexibility Capacity 2050,0.0709568397404529,0.0709568397404529,0.01052605213562013,0.0,0.0,0.11972331849234666
End-of-Life Emission Reduction,Daily Flexibility Capacity 2050,0.05431781801256446,0.05431781801256446,0.00930227693564441,0.0,0.0,0.0
CO2 Cap,CO2_Price 2050,0.10388200350915666,0.10388200350915666,0.030936405557714094,0.0,0.0,0.14951316198982473
Buildings demand,CO2_Price 2050,0.07543212963796662,0.07543212963796662,0.032732720059363674,0.0,0.0,0.04058763142609124
Steel Production,CO2_Price 2050,0.14545488913015525,0.14545488913015525,0.028287873218311617,0.0,0.0,0.30868253630182624
Chemical Production,CO2_Price 2050,0.14856926988747138,0.14856926988747138,0.05753525426092598,0.0,0.0,0.3206065110056885
Passenger Cars,CO2_Price 2050,0.11476976238174755,0.11476976238174755,0.028883529524942976,0.0,0.0,0.19119893245111047
Bunker aviation,CO2_Price 2050,0.08576639240718575,0.08576639240718575,0.023970961291923377,0.0,0.0,0.08015424111367034
Bunker navigation,CO2_Price 2050,0.12982117692691944,0.12982117692691944,0.028378583873920973,0.0,0.0,0.24882601798725332
Agriculture neGHG CH4,CO2_Price 2050,0.14833788565064598,0.14833788565064598,0.0312652194817041,0.0,0.0,0.3197206142570982
Agriculture neGHG N2O,CO2_Price 2050,0.102160121668713,0.102160121668713,0.029841351711672487,0.0,0.0,0.1429206233414086
Wind offshore Costs,CO2_Price 2050,0.08406268882580582,0.08406268882580582,0.030088245748302943,0.0,0.0,0.0736313012452772
Wind offshore Potential,CO2_Price 2050,0.09703000573442006,0.09703000573442006,0.03270792341583716,0.0,0.0,0.12327903889972167
Solar PV Costs,CO2_Price 2050,0.07773476303665121,0.07773476303665121,0.03162599974410087,0.0,0.0,0.049403683327800416
Solar PV Potential,CO2_Price 2050,0.06483118981397366,0.06483118981397366,0.03844732430545043,0.0,0.0,0.0
Nuclear Costs,CO2_Price 2050,0.09292631363698182,0.09292631363698182,0.030415413322450433,0.0,0.0,0.10756730530794945
Nuclear Potential,CO2_Price 2050,0.14414570884621125,0.14414570884621125,0.03176056851348,0.0,0.0,0.3036701008274958
Hydrogen Import Potential,CO2_Price 2050,0.12371486367989788,0.12371486367989788,0.02910363362965482,0.0,0.0,0.225446884103158
Hydrogen Import Price,CO2_Price 2050,0.10128570851389151,0.10128570851389151,0.03835449331711887,0.0,0.0,0.13957277311008334
Biomass Import Potential,CO2_Price 2050,0.13439994336323732,0.13439994336323732,0.04694257738594851,0.0,0.0,0.26635666032547467
Biomass Import Price,CO2_Price 2050,0.1574400779455097,0.1574400779455097,0.03007671306618451,0.0,0.0,0.3545700174389931
Ammonia Import Potential,CO2_Price 2050,0.1265815669543034,0.1265815669543034,0.03203200353177321,0.0,0.0,0.23642258039436798
Ammonia Import Price,CO2_Price 2050,0.16547312308809317,0.16547312308809317,0.026314037061007385,0.0,0.0,0.38532599576634885
CCS potential,CO2_Price 2050,0.08598450420834769,0.08598450420834769,0.03576683145472136,0.0,0.0,0.08098932192180827
Flexibility Costs,CO2_Price 2050,0.10989041647110141,0.10989041647110141,0.02964354359913131,0.0,0.0,0.17251746677827579
LNG Price,CO2_Price 2050,0.13023494608132194,0.13023494608132194,0.028423713353100285,0.0,0.0,0.2504102086546095
Electricity Trade Price,CO2_Price 2050,0.10727632379770412,0.10727632379770412,0.031613211945694254,0.0,0.0,0.16250893624201515
Weather Conditions,CO2_Price 2050,0.13936070723784,0.13936070723784,0.029887256132359555,0.0,0.0,0.28534984952163805
Electricity Trade Ratio,CO2_Price 2050,0.1625379924778527,0.1625379924778527,0.030191975033990865,0.0,0.0,0.37408831294069467
Electricity Trade Volume,CO2_Price 2050,0.08838755787987139,0.08838755787987139,0.032582099116872903,0.0,0.0,0.09018985115188383
WACC,CO2_Price 2050,0.11788557591265537,0.11788557591265537,0.031402748095874206,0.0,0.0,0.2031283927899657
Bunker Emission Reduction,CO2_Price 2050,0.3260176510958282,0.3260176510958282,0.07046107062509542,0.0,0.0,1.0
End-of-Life Emission Reduction,CO2_Price 2050,0.12251463360037144,0.12251463360037144,0.03529814565632119,0.0,0.0,0.22085158435585894
CO2 Cap,Electricity capacity_Carrier_sum 2050 Nuclear,0.11026538815141197,0.11026538815141197,0.003931414102024577,0.0,0.0,0.14581887156772547
Buildings demand,Electricity capacity_Carrier_sum 2050 Nuclear,0.10494842754198679,0.10494842754198679,0.0036691815784984723,0.0,0.0,0.0752604735655567
Steel Production,Electricity capacity_Carrier_sum 2050 Nuclear,0.11065789566246112,0.11065789566246112,0.003822527779708987,0.0,0.0,0.15102761829689118
Chemical Production,Electricity capacity_Carrier_sum 2050 Nuclear,0.10698830766913224,0.10698830766913224,0.004462631271578469,0.0,0.0,0.1023305770439806
Passenger Cars,Electricity capacity_Carrier_sum 2050 Nuclear,0.10551062139988546,0.10551062139988546,0.0044788804493284,0.0,0.0,0.08272103250023678
Bunker aviation,Electricity capacity_Carrier_sum 2050 Nuclear,0.1046493860328015,0.1046493860328015,0.004135802383316637,0.0,0.0,0.071292061652393
Bunker navigation,Electricity capacity_Carrier_sum 2050 Nuclear,0.11395955071148216,0.11395955071148216,0.004636435069897207,0.0,0.0,0.194842028093672
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Nuclear,0.10643015446666368,0.10643015446666368,0.003575359048274664,0.0,0.0,0.0949236393780987
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Nuclear,0.099277139860789,0.099277139860789,0.003956419666621612,0.0,0.0,0.0
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.11005326314003568,0.11005326314003568,0.004163385617900273,0.0,0.0,0.1430038796807494
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.11454475344320515,0.11454475344320515,0.00452119870731817,0.0,0.0,0.20260792487005067
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.10777660169594398,0.10777660169594398,0.0040811835584255935,0.0,0.0,0.11279158433222687
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.10527950241583335,0.10527950241583335,0.004275364051335657,0.0,0.0,0.07965398226975401
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.17463260086858792,0.17463260086858792,0.01721619893042859,0.0,0.0,1.0
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.14035207198275879,0.14035207198275879,0.005025268060031838,0.0,0.0,0.5450823546513601
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.10603311647212385,0.10603311647212385,0.004241753390845818,0.0,0.0,0.08965477114705254
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.10706593944867397,0.10706593944867397,0.004283412025631988,0.0,0.0,0.103360784788761
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.10584252649384421,0.10584252649384421,0.0041389309090084725,0.0,0.0,0.08712555858925375
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.10308278820964922,0.10308278820964922,0.0036355099265266326,0.0,0.0,0.05050262181351874
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.11262930102794005,0.11262930102794005,0.004394565658208385,0.0,0.0,0.1771890316717613
