Parameter,Outcome,delta_raw_400,delta_400,delta_conf_400,S1_400,S1_conf_400,delta_400_norm,delta_raw_800,delta_800,delta_conf_800,S1_800,S1_conf_800,delta_800_norm,delta_raw_1200,delta_1200,delta_conf_1200,S1_1200,S1_conf_1200,delta_1200_norm,delta_raw_1600,delta_1600,delta_conf_1600,S1_1600,S1_conf_1600,delta_1600_norm,delta_raw_2000,delta_2000,delta_conf_2000,S1_2000,S1_conf_2000,delta_2000_norm,delta_raw_2400,delta_2400,delta_conf_2400,S1_2400,S1_conf_2400,delta_2400_norm,delta_raw_2800,delta_2800,delta_conf_2800,S1_2800,S1_conf_2800,delta_2800_norm,delta_raw_3200,delta_3200,delta_conf_3200,S1_3200,S1_conf_3200,delta_3200_norm,delta_raw_3600,delta_3600,delta_conf_3600,S1_3600,S1_conf_3600,delta_3600_norm,delta_raw_4000,delta_4000,delta_conf_4000,S1_4000,S1_conf_4000,delta_4000_norm
End-of-Life Emission Reduction,Electricity generation_Carrier_sum 2050 Wind onshore,,,,,,,0.08206528861962394,0.08206528861962394,0.009609152013703626,0.0,0.0,0.027316450842434406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2 Cap,Flexibility Capacity 2050,,,,,,,0.07984451117397537,0.07984451117397537,0.01625925082752477,0.0,0.0,0.3357374677384055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buildings demand,Flexibility Capacity 2050,,,,,,,0.08274921036477392,0.08274921036477392,0.012597239625366408,0.0,0.0,0.3627784129797748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel Production,Flexibility Capacity 2050,,,,,,,0.1032150412307015,0.1032150412307015,0.014984450529817069,0.0,0.0,0.5533025861946025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chemical Production,Flexibility Capacity 2050,,,,,,,0.07547646110410859,0.07547646110410859,0.019267339035062524,0.0,0.0,0.2950736347587314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passenger Cars,Flexibility Capacity 2050,,,,,,,0.04378007843482166,0.04378007843482166,0.015259952498747632,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker aviation,Flexibility Capacity 2050,,,,,,,0.09177035703288355,0.09177035703288355,0.014150996094729782,0.0,0.0,0.4467596850644929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker navigation,Flexibility Capacity 2050,,,,,,,0.05209324914265813,0.05209324914265813,0.02050087901537228,0.0,0.0,0.07739045564678969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture neGHG CH4,Flexibility Capacity 2050,,,,,,,0.0754289606531545,0.0754289606531545,0.01763150522802921,0.0,0.0,0.2946314350647808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture neGHG N2O,Flexibility Capacity 2050,,,,,,,0.0673615818362966,0.0673615818362966,0.014841911821161877,0.0,0.0,0.21952914925181713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wind offshore Costs,Flexibility Capacity 2050,,,,,,,0.07975382332878636,0.07975382332878636,0.021317143818363495,0.0,0.0,0.33489322022954743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wind offshore Potential,Flexibility Capacity 2050,,,,,,,0.0917678328681929,0.0917678328681929,0.018765346250757292,0.0,0.0,0.44673618665908266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar PV Costs,Flexibility Capacity 2050,,,,,,,0.08423321567931058,0.08423321567931058,0.015368925892155924,0.0,0.0,0.37659358068299387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar PV Potential,Flexibility Capacity 2050,,,,,,,0.05956529199606961,0.05956529199606961,0.019990712910936514,0.0,0.0,0.14695053342706998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear Costs,Flexibility Capacity 2050,,,,,,,0.07929718025179847,0.07929718025179847,0.01582845605842109,0.0,0.0,0.33064215682208825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear Potential,Flexibility Capacity 2050,,,,,,,0.06481349898989182,0.06481349898989182,0.013844378892889059,0.0,0.0,0.19580808066806413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogen Import Potential,Flexibility Capacity 2050,,,,,,,0.0635214288215239,0.0635214288215239,0.016464000935860573,0.0,0.0,0.18377970995707202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogen Import Price,Flexibility Capacity 2050,,,,,,,0.05474394018033186,0.05474394018033186,0.014303045465382991,0.0,0.0,0.1020667427572007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biomass Import Potential,Flexibility Capacity 2050,,,,,,,0.07713395226149751,0.07713395226149751,0.023741303856407974,0.0,0.0,0.31050384789990204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biomass Import Price,Flexibility Capacity 2050,,,,,,,0.06781583674749053,0.06781583674749053,0.016154162197596585,0.0,0.0,0.22375798031911986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ammonia Import Potential,Flexibility Capacity 2050,,,,,,,0.09397015553966864,0.09397015553966864,0.025463274099840304,0.0,0.0,0.46723844277973436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ammonia Import Price,Flexibility Capacity 2050,,,,,,,0.1397162151538391,0.1397162151538391,0.02741181063163888,0.0,0.0,0.8931058430784626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS potential,Flexibility Capacity 2050,,,,,,,0.15119863074026113,0.15119863074026113,0.023677289189505686,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flexibility Costs,Flexibility Capacity 2050,,,,,,,0.05510223514584526,0.05510223514584526,0.017950779338349897,0.0,0.0,0.10540224633478204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNG Price,Flexibility Capacity 2050,,,,,,,0.070805483407806,0.070805483407806,0.016020664896065455,0.0,0.0,0.2515897337374172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Price,Flexibility Capacity 2050,,,,,,,0.07291542777524987,0.07291542777524987,0.01859510095770394,0.0,0.0,0.27123200522739543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weather Conditions,Flexibility Capacity 2050,,,,,,,0.14602119692664395,0.14602119692664395,0.02164293273700466,0.0,0.0,0.9518013071066588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Ratio,Flexibility Capacity 2050,,,,,,,0.07744817882859614,0.07744817882859614,0.019281595896338176,0.0,0.0,0.31342910206088853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Volume,Flexibility Capacity 2050,,,,,,,0.0859459597359688,0.0859459597359688,0.013616730016710649,0.0,0.0,0.3925381639965738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WACC,Flexibility Capacity 2050,,,,,,,0.10377676476895546,0.10377676476895546,0.019414634567931795,0.0,0.0,0.5585318834267671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker Emission Reduction,Flexibility Capacity 2050,,,,,,,0.09888360112184415,0.09888360112184415,0.01903537628604485,0.0,0.0,0.5129795692120136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End-of-Life Emission Reduction,Flexibility Capacity 2050,,,,,,,0.051977833539609206,0.051977833539609206,0.014859715012463295,0.0,0.0,0.07631600807165624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2 Cap,Hourly Flexibility Capacity 2050,,,,,,,0.08786182231999076,0.08786182231999076,0.015731471539344854,0.0,0.0,0.44368680190926546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buildings demand,Hourly Flexibility Capacity 2050,,,,,,,0.07913546350129473,0.07913546350129473,0.015930071080400243,0.0,0.0,0.37174338888974867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel Production,Hourly Flexibility Capacity 2050,,,,,,,0.06909934926654396,0.06909934926654396,0.013964404054296848,0.0,0.0,0.2890018552784115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chemical Production,Hourly Flexibility Capacity 2050,,,,,,,0.06578066800055474,0.06578066800055474,0.012757279062389874,0.0,0.0,0.2616413877615747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passenger Cars,Hourly Flexibility Capacity 2050,,,,,,,0.05277785844813626,0.05277785844813626,0.011937872363401691,0.0,0.0,0.15444129234038434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker aviation,Hourly Flexibility Capacity 2050,,,,,,,0.03404493938270745,0.03404493938270745,0.01438840295786513,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker navigation,Hourly Flexibility Capacity 2050,,,,,,,0.10419886942038627,0.10419886942038627,0.013977469265603198,0.0,0.0,0.5783756167382988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture neGHG CH4,Hourly Flexibility Capacity 2050,,,,,,,0.06278266299659052,0.06278266299659052,0.014210640119616291,0.0,0.0,0.23692469701850422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture neGHG N2O,Hourly Flexibility Capacity 2050,,,,,,,0.06122370841341497,0.06122370841341497,0.014058112456534343,0.0,0.0,0.22407208394284495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wind offshore Costs,Hourly Flexibility Capacity 2050,,,,,,,0.08362052727634771,0.08362052727634771,0.016627280768378935,0.0,0.0,0.40871995635522973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wind offshore Potential,Hourly Flexibility Capacity 2050,,,,,,,0.07356057443625699,0.07356057443625699,0.011180265304291495,0.0,0.0,0.32578188823672716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar PV Costs,Hourly Flexibility Capacity 2050,,,,,,,0.07754871645439042,0.07754871645439042,0.014323529187764073,0.0,0.0,0.35866164419821034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar PV Potential,Hourly Flexibility Capacity 2050,,,,,,,0.040188920095035156,0.040188920095035156,0.014092396792984631,0.0,0.0,0.050653308115627904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear Costs,Hourly Flexibility Capacity 2050,,,,,,,0.06481433414322124,0.06481433414322124,0.011571468421085933,0.0,0.0,0.2536745647994088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear Potential,Hourly Flexibility Capacity 2050,,,,,,,0.0495646353278727,0.0495646353278727,0.012978579396965916,0.0,0.0,0.12795026178939384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogen Import Potential,Hourly Flexibility Capacity 2050,,,,,,,0.06298935892917085,0.06298935892917085,0.012251363271254144,0.0,0.0,0.23862877671039368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogen Import Price,Hourly Flexibility Capacity 2050,,,,,,,0.05559918483374976,0.05559918483374976,0.011714139547997788,0.0,0.0,0.17770137751911674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biomass Import Potential,Hourly Flexibility Capacity 2050,,,,,,,0.061017877863430756,0.061017877863430756,0.013946555500546748,0.0,0.0,0.2223751387934176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biomass Import Price,Hourly Flexibility Capacity 2050,,,,,,,0.06547285482039357,0.06547285482039357,0.01614355963098448,0.0,0.0,0.25910365911515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ammonia Import Potential,Hourly Flexibility Capacity 2050,,,,,,,0.10661576197681838,0.10661576197681838,0.02119519787466779,0.0,0.0,0.5983013959806855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ammonia Import Price,Hourly Flexibility Capacity 2050,,,,,,,0.11496717232345396,0.11496717232345396,0.016760964450147447,0.0,0.0,0.6671535915351713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS potential,Hourly Flexibility Capacity 2050,,,,,,,0.15533969664323316,0.15533969664323316,0.015248356579238516,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flexibility Costs,Hourly Flexibility Capacity 2050,,,,,,,0.06219258979960191,0.06219258979960191,0.01331555952009593,0.0,0.0,0.23205990969945128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNG Price,Hourly Flexibility Capacity 2050,,,,,,,0.07837155670389984,0.07837155670389984,0.014345454893612962,0.0,0.0,0.36544545141373624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Price,Hourly Flexibility Capacity 2050,,,,,,,0.07806100441389649,0.07806100441389649,0.014555467694982694,0.0,0.0,0.36288514050651116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weather Conditions,Hourly Flexibility Capacity 2050,,,,,,,0.12251000437267288,0.12251000437267288,0.0155163767865596,0.0,0.0,0.7293395608183931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Ratio,Hourly Flexibility Capacity 2050,,,,,,,0.06200662385610775,0.06200662385610775,0.018301738900873676,0.0,0.0,0.230526735902873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Volume,Hourly Flexibility Capacity 2050,,,,,,,0.06263255875962165,0.06263255875962165,0.010172432107501357,0.0,0.0,0.23568718073701755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WACC,Hourly Flexibility Capacity 2050,,,,,,,0.09397544824769932,0.09397544824769932,0.016581787282343215,0.0,0.0,0.494089853663409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker Emission Reduction,Hourly Flexibility Capacity 2050,,,,,,,0.07746260432896947,0.07746260432896947,0.013519648978490385,0.0,0.0,0.3579517031639413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End-of-Life Emission Reduction,Hourly Flexibility Capacity 2050,,,,,,,0.051436360089582876,0.051436360089582876,0.012961133464613776,0.0,0.0,0.143381470886832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2 Cap,Hydrogen Imports 2050,,,,,,,0.0786351636372531,0.0786351636372531,0.008683292324430018,0.0,0.0,0.013657589084163601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buildings demand,Hydrogen Imports 2050,,,,,,,0.06966354694198267,0.06966354694198267,0.008493108993558632,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel Production,Hydrogen Imports 2050,,,,,,,0.08834462213866039,0.08834462213866039,0.008987392721781532,0.0,0.0,0.028438402726354343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chemical Production,Hydrogen Imports 2050,,,,,,,0.10082913163230739,0.10082913163230739,0.014102688135889082,0.0,0.0,0.047443706494119726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passenger Cars,Hydrogen Imports 2050,,,,,,,0.09741976116447165,0.09741976116447165,0.008784914775418127,0.0,0.0,0.042253584973443295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker aviation,Hydrogen Imports 2050,,,,,,,0.08130377645213839,0.08130377645213839,0.008434639832839774,0.0,0.0,0.017720047221686352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker navigation,Hydrogen Imports 2050,,,,,,,0.0860589537263946,0.0860589537263946,0.007366520375299605,0.0,0.0,0.024958904992814838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture neGHG CH4,Hydrogen Imports 2050,,,,,,,0.08243415243254956,0.08243415243254956,0.01036010740086177,0.0,0.0,0.01944083079675849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture neGHG N2O,Hydrogen Imports 2050,,,,,,,0.10682040653262355,0.10682040653262355,0.011019652883760677,0.0,0.0,0.05656428904441055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wind offshore Costs,Hydrogen Imports 2050,,,,,,,0.0792099952981478,0.0792099952981478,0.009672964945085481,0.0,0.0,0.014532661535843995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wind offshore Potential,Hydrogen Imports 2050,,,,,,,0.08824153981811357,0.08824153981811357,0.011281776514129694,0.0,0.0,0.028281479395399666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar PV Costs,Hydrogen Imports 2050,,,,,,,0.07857988370415239,0.07857988370415239,0.010610666938415992,0.0,0.0,0.013573435844392712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar PV Potential,Hydrogen Imports 2050,,,,,,,0.08878830209760442,0.08878830209760442,0.010216220563610785,0.0,0.0,0.029113821524320897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear Costs,Hydrogen Imports 2050,,,,,,,0.0790136032981386,0.0790136032981386,0.010739483558284711,0.0,0.0,0.014233691871106003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear Potential,Hydrogen Imports 2050,,,,,,,0.0869025148597807,0.0869025148597807,0.00956662759658334,0.0,0.0,0.026243067225607528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogen Import Potential,Hydrogen Imports 2050,,,,,,,0.13176027220029796,0.13176027220029796,0.011155077910624077,0.0,0.0,0.09453051616631825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogen Import Price,Hydrogen Imports 2050,,,,,,,0.7265596242791833,0.7265596242791833,0.23853135643296347,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biomass Import Potential,Hydrogen Imports 2050,,,,,,,0.07597832951028817,0.07597832951028817,0.008651256631639554,0.0,0.0,0.009613061770597198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biomass Import Price,Hydrogen Imports 2050,,,,,,,0.09694520083347406,0.09694520083347406,0.009649990739719859,0.0,0.0,0.04153115665126291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ammonia Import Potential,Hydrogen Imports 2050,,,,,,,0.09556990947427182,0.09556990947427182,0.009088292766342305,0.0,0.0,0.03943753574736419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ammonia Import Price,Hydrogen Imports 2050,,,,,,,0.09992542884307239,0.09992542884307239,0.010178248931150413,0.0,0.0,0.04606798996845823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS potential,Hydrogen Imports 2050,,,,,,,0.09979704327491076,0.09979704327491076,0.010625365824441438,0.0,0.0,0.04587254723011513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flexibility Costs,Hydrogen Imports 2050,,,,,,,0.10687537782804679,0.10687537782804679,0.012008528450632805,0.0,0.0,0.05664797244170845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNG Price,Hydrogen Imports 2050,,,,,,,0.10140753520764738,0.10140753520764738,0.010990306973048992,0.0,0.0,0.048324216509774885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Price,Hydrogen Imports 2050,,,,,,,0.07116945633900343,0.07116945633900343,0.009029280315675276,0.0,0.0,0.002292462154934963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weather Conditions,Hydrogen Imports 2050,,,,,,,0.07607290849496627,0.07607290849496627,0.010846431825949902,0.0,0.0,0.009757040381432396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Ratio,Hydrogen Imports 2050,,,,,,,0.0871261135945764,0.0871261135945764,0.01059385703432432,0.0,0.0,0.026583453996833307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electricity Trade Volume,Hydrogen Imports 2050,,,,,,,0.0796363119707588,0.0796363119707588,0.009303446983921966,0.0,0.0,0.015181648015317448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WACC,Hydrogen Imports 2050,,,,,,,0.08733464226286351,0.08733464226286351,0.011445121765489832,0.0,0.0,0.026900899442895965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker Emission Reduction,Hydrogen Imports 2050,,,,,,,0.07532127510788718,0.07532127510788718,0.008735925430678911,0.0,0.0,0.008612820750640994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End-of-Life Emission Reduction,Hydrogen Imports 2050,,,,,,,0.08573748720637787,0.08573748720637787,0.009833505518284914,0.0,0.0,0.02446953303413329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO2 Cap,Hydrogen Production 2050,,,,,,,0.05446006031736178,0.05446006031736178,0.012326793408964812,0.0,0.0,0.07638500477919463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buildings demand,Hydrogen Production 2050,,,,,,,0.06130931724513933,0.06130931724513933,0.01255271276068279,0.0,0.0,0.1377866897903781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel Production,Hydrogen Production 2050,,,,,,,0.07174703577793397,0.07174703577793397,0.012254466279219311,0.0,0.0,0.23135793588962553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chemical Production,Hydrogen Production 2050,,,,,,,0.08641082915658707,0.08641082915658707,0.014805745031419558,0.0,0.0,0.36281476859414663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passenger Cars,Hydrogen Production 2050,,,,,,,0.04593943872420957,0.04593943872420957,0.009061569890761302,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker aviation,Hydrogen Production 2050,,,,,,,0.07304491700481572,0.07304491700481572,0.013390088960276655,0.0,0.0,0.24299308041920592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunker navigation,Hydrogen Production 2050,,,,,,,0.08172723184606794,0.08172723184606794,0.011816855106430343,0.0,0.0,0.3208276202345309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture neGHG CH4,Hydrogen Production 2050,,,,,,,0.06414480779445478,0.06414480779445478,0.010383707637943503,0.0,0.0,0.1632060746078999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture neGHG N2O,Hydrogen Production 2050,,,,,,,0.06561229921329532,0.06561229921329532,0.011915744254655632,0.0,0.0,0.1763617273752578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wind offshore Costs,Hydrogen Production 2050,,,,,,,0.07300804440077471,0.07300804440077471,0.011031347617207038,0.0,0.0,0.24266252777054034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wind offshore Potential,Hydrogen Production 2050,,,,,,,0.06104072619212257,0.06104072619212257,0.016438988954297067,0.0,0.0,0.135378845639099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar PV Costs,Hydrogen Production 2050,,,,,,,0.06116569298792614,0.06116569298792614,0.010813882140334106,0.0,0.0,0.1364991382363395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solar PV Potential,Hydrogen Production 2050,,,,,,,0.06345607142600909,0.06345607142600909,0.010915225481200153,0.0,0.0,0.15703174445837073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear Costs,Hydrogen Production 2050,,,,,,,0.07883586317442462,0.07883586317442462,0.01200819478052404,0.0,0.0,0.2949073035783628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nuclear Potential,Hydrogen Production 2050,,,,,,,0.08599426589141167,0.08599426589141167,0.013602907971521177,0.0,0.0,0.35908039468100017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogen Import Potential,Hydrogen Production 2050,,,,,,,0.08798572161612007,0.08798572161612007,0.013919320931578048,0.0,0.0,0.3769332418455379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrogen Import Price,Hydrogen Production 2050,,,,,,,0.15748779324461162,0.15748779324461162,0.020906328822923186,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
