Parameter,Outcome,delta_raw_1200,delta_1200,delta_conf_1200,S1_1200,S1_conf_1200,delta_1200_norm
Steel Production,Biomass Imports 2050,0.05391059792161549,0.05391059792161549,0.01253784867651447,0.0,0.0,0.05800818851238952
Chemical Production,Biomass Imports 2050,0.07189908228265217,0.07189908228265217,0.01490290600269139,0.0,0.0,0.1302625919761499
Passenger Cars,Biomass Imports 2050,0.044544499405897886,0.044544499405897886,0.01424925081758388,0.0,0.0,0.020387350233105707
Bunker aviation,Biomass Imports 2050,0.08975529996883144,0.08975529996883144,0.013680091781796919,0.0,0.0,0.20198571945811286
Bunker navigation,Biomass Imports 2050,0.08118147377882502,0.08118147377882502,0.012274445375523264,0.0,0.0,0.16754720399859377
Agriculture neGHG CH4,Biomass Imports 2050,0.06814884420965676,0.06814884420965676,0.012015122717490556,0.0,0.0,0.11519899854755106
Agriculture neGHG N2O,Biomass Imports 2050,0.05339097190426281,0.05339097190426281,0.01098481493675785,0.0,0.0,0.05592100500351142
Wind offshore Costs,Biomass Imports 2050,0.08415901680925847,0.08415901680925847,0.013722264141378594,0.0,0.0,0.17950711074413614
Wind offshore Potential,Biomass Imports 2050,0.05555986081886971,0.05555986081886971,0.014177999170533565,0.0,0.0,0.0646327881398119
Solar PV Costs,Biomass Imports 2050,0.05748870271910584,0.05748870271910584,0.015829890669341228,0.0,0.0,0.07238037365509517
Solar PV Potential,Biomass Imports 2050,0.05865589393570036,0.05865589393570036,0.012819889716326872,0.0,0.0,0.07706863439961059
Nuclear Costs,Biomass Imports 2050,0.039468856770288295,0.039468856770288295,0.014616834195745205,0.0,0.0,0.0
Nuclear Potential,Biomass Imports 2050,0.0737228718630906,0.0737228718630906,0.013884189111137858,0.0,0.0,0.13758821349785136
Hydrogen Import Potential,Biomass Imports 2050,0.07928545412538739,0.07928545412538739,0.013756878791107081,0.0,0.0,0.15993145570845782
Hydrogen Import Price,Biomass Imports 2050,0.05186750169842454,0.05186750169842454,0.01504829052138575,0.0,0.0,0.049801677287604124
Biomass Import Potential,Biomass Imports 2050,0.28842924532375425,0.28842924532375425,0.02381125597597537,0.0,0.0,1.0
Biomass Import Price,Biomass Imports 2050,0.21856144402321614,0.21856144402321614,0.020001639978652182,0.0,0.0,0.7193617759576499
Ammonia Import Potential,Biomass Imports 2050,0.07839929739230535,0.07839929739230535,0.013253129495355783,0.0,0.0,0.15637202708517012
Ammonia Import Price,Biomass Imports 2050,0.071962069900682,0.071962069900682,0.014337948916050055,0.0,0.0,0.13051559454573863
CCS potential,Biomass Imports 2050,0.0954730423548342,0.0954730423548342,0.01919750998358118,0.0,0.0,0.22495219384074275
Flexibility Costs,Biomass Imports 2050,0.074025278464275,0.074025278464275,0.0137391478076191,0.0,0.0,0.13880289107343463
LNG Price,Biomass Imports 2050,0.055681709256675385,0.055681709256675385,0.013265375665401055,0.0,0.0,0.06512221715506067
Electricity Trade Price,Biomass Imports 2050,0.05855464967726903,0.05855464967726903,0.01423930950682963,0.0,0.0,0.0766619662584674
Weather Conditions,Biomass Imports 2050,0.054135778343772846,0.054135778343772846,0.013882556749444913,0.0,0.0,0.0589126714442556
Electricity Trade Ratio,Biomass Imports 2050,0.07214350471900455,0.07214350471900455,0.011972834787084607,0.0,0.0,0.1312443643688287
Electricity Trade Volume,Biomass Imports 2050,0.07841561644191654,0.07841561644191654,0.016658192105003557,0.0,0.0,0.15643757586466073
WACC,Biomass Imports 2050,0.06282418667951309,0.06282418667951309,0.014798907673592512,0.0,0.0,0.09381142938009625
Bunker Emission Reduction,Biomass Imports 2050,0.10718829714942019,0.10718829714942019,0.016723402465922625,0.0,0.0,0.2720088957629044
End-of-Life Emission Reduction,Biomass Imports 2050,0.05694368820153009,0.05694368820153009,0.011165247282564272,0.0,0.0,0.07019121207504445
CO2 Cap,BioFuel Production 2050,0.04779418230968055,0.04779418230968055,0.014343709374027083,0.0,0.0,0.1343214704739439
Buildings demand,BioFuel Production 2050,0.04855935491460585,0.04855935491460585,0.015398880034874947,0.0,0.0,0.13858339659120586
Steel Production,BioFuel Production 2050,0.05426360736677688,0.05426360736677688,0.014707788115386169,0.0,0.0,0.1703554469088419
Chemical Production,BioFuel Production 2050,0.08838488139678288,0.08838488139678288,0.01748116939944747,0.0,0.0,0.3604071398297242
Passenger Cars,BioFuel Production 2050,0.05118471154522284,0.05118471154522284,0.015763638669486213,0.0,0.0,0.15320634038079142
Bunker aviation,BioFuel Production 2050,0.0841827805965565,0.0841827805965565,0.01611527806753032,0.0,0.0,0.3370019067717522
Bunker navigation,BioFuel Production 2050,0.05063626462709535,0.05063626462709535,0.01983562041556702,0.0,0.0,0.15015155218103932
Agriculture neGHG CH4,BioFuel Production 2050,0.04567298440115723,0.04567298440115723,0.014704942175899656,0.0,0.0,0.12250663456891367
Agriculture neGHG N2O,BioFuel Production 2050,0.03789663723376832,0.03789663723376832,0.012555449083581735,0.0,0.0,0.07919324765952954
Wind offshore Costs,BioFuel Production 2050,0.0597097674607605,0.0597097674607605,0.014866851474213804,0.0,0.0,0.20068995156038344
Wind offshore Potential,BioFuel Production 2050,0.05652354376428301,0.05652354376428301,0.013470898139714338,0.0,0.0,0.18294304073262047
Solar PV Costs,BioFuel Production 2050,0.02367853444716572,0.02367853444716572,0.015581121226618783,0.0,0.0,0.0
Solar PV Potential,BioFuel Production 2050,0.05487090861278799,0.05487090861278799,0.014523660066148907,0.0,0.0,0.17373804715453833
Nuclear Costs,BioFuel Production 2050,0.055981316687167375,0.055981316687167375,0.015620859435749194,0.0,0.0,0.17992289635399195
Nuclear Potential,BioFuel Production 2050,0.07970439433103114,0.07970439433103114,0.015198527312683077,0.0,0.0,0.31205779446902143
Hydrogen Import Potential,BioFuel Production 2050,0.07152412557094129,0.07152412557094129,0.015449077711945943,0.0,0.0,0.2664946093125787
Hydrogen Import Price,BioFuel Production 2050,0.05508351528605702,0.05508351528605702,0.014578827595649657,0.0,0.0,0.17492224262583062
Biomass Import Potential,BioFuel Production 2050,0.16625142196824666,0.16625142196824666,0.019092907787929162,0.0,0.0,0.7941150911941843
Biomass Import Price,BioFuel Production 2050,0.2032153410159477,0.2032153410159477,0.020785879865287436,0.0,0.0,1.0
Ammonia Import Potential,BioFuel Production 2050,0.10357429793291133,0.10357429793291133,0.01728988821565327,0.0,0.0,0.4450104968038233
Ammonia Import Price,BioFuel Production 2050,0.11735330111984738,0.11735330111984738,0.020587717622864977,0.0,0.0,0.5217580086387139
CCS potential,BioFuel Production 2050,0.14742066770258386,0.14742066770258386,0.020213594435256648,0.0,0.0,0.6892298889587942
Flexibility Costs,BioFuel Production 2050,0.06821401598074511,0.06821401598074511,0.015108730842825662,0.0,0.0,0.24805766786610126
LNG Price,BioFuel Production 2050,0.06169495634855259,0.06169495634855259,0.015793200909154124,0.0,0.0,0.21174723238057863
Electricity Trade Price,BioFuel Production 2050,0.0934126241831148,0.0934126241831148,0.014245840586633526,0.0,0.0,0.3884111067177381
Weather Conditions,BioFuel Production 2050,0.07587778702126174,0.07587778702126174,0.013650434908603713,0.0,0.0,0.2907440182974296
Electricity Trade Ratio,BioFuel Production 2050,0.07405731275713616,0.07405731275713616,0.012988182607158909,0.0,0.0,0.2806041795706661
Electricity Trade Volume,BioFuel Production 2050,0.06480820098355192,0.06480820098355192,0.016352966071967918,0.0,0.0,0.22908765797072975
WACC,BioFuel Production 2050,0.08582019647887432,0.08582019647887432,0.012922873771727914,0.0,0.0,0.3461221307169771
Bunker Emission Reduction,BioFuel Production 2050,0.09547392180113637,0.09547392180113637,0.014564920107633711,0.0,0.0,0.3998923046816323
End-of-Life Emission Reduction,BioFuel Production 2050,0.0652617455626075,0.0652617455626075,0.01334367593561648,0.0,0.0,0.23161385072041435
CO2 Cap,BioFuel Imports 2050,0.06007225257485196,0.06007225257485196,0.008214690838800517,0.0,0.0,0.0174443044905705
Buildings demand,BioFuel Imports 2050,0.07336485488666039,0.07336485488666039,0.008222556133800777,0.0,0.0,0.05665291179729257
Steel Production,BioFuel Imports 2050,0.06501590180420665,0.06501590180420665,0.0074110838367064365,0.0,0.0,0.03202637027040323
Chemical Production,BioFuel Imports 2050,0.3931807970186126,0.3931807970186126,0.020694511714999475,0.0,0.0,1.0
Passenger Cars,BioFuel Imports 2050,0.05599073965769431,0.05599073965769431,0.008682497515045557,0.0,0.0,0.005405244460617955
Bunker aviation,BioFuel Imports 2050,0.07588763629867744,0.07588763629867744,0.008477762540720359,0.0,0.0,0.06409424972226786
Bunker navigation,BioFuel Imports 2050,0.07940987745007233,0.07940987745007233,0.009030426439343667,0.0,0.0,0.074483650300508
Agriculture neGHG CH4,BioFuel Imports 2050,0.06591962989592755,0.06591962989592755,0.008649441664108953,0.0,0.0,0.03469205747213803
Agriculture neGHG N2O,BioFuel Imports 2050,0.07629226908767485,0.07629226908767485,0.007758634080583205,0.0,0.0,0.06528777735177721
Wind offshore Costs,BioFuel Imports 2050,0.05574766239335325,0.05574766239335325,0.007772358179134691,0.0,0.0,0.004688250091932564
Wind offshore Potential,BioFuel Imports 2050,0.06512062398226957,0.06512062398226957,0.007376001333493166,0.0,0.0,0.03233526469601366
Solar PV Costs,BioFuel Imports 2050,0.06168612404776296,0.06168612404776296,0.009364159678829708,0.0,0.0,0.022204670545355444
Solar PV Potential,BioFuel Imports 2050,0.05636060269428434,0.05636060269428434,0.00852978308809347,0.0,0.0,0.006496213273101538
Nuclear Costs,BioFuel Imports 2050,0.05684285583203981,0.05684285583203981,0.008632851581416499,0.0,0.0,0.00791869424839495
Nuclear Potential,BioFuel Imports 2050,0.06932354037093255,0.06932354037093255,0.00781832706779907,0.0,0.0,0.04473242323280989
Hydrogen Import Potential,BioFuel Imports 2050,0.06220961256776748,0.06220961256776748,0.008974309239039439,0.0,0.0,0.023748781723059217
Hydrogen Import Price,BioFuel Imports 2050,0.06519941676534445,0.06519941676534445,0.008588176735014955,0.0,0.0,0.03256767631999207
Biomass Import Potential,BioFuel Imports 2050,0.07182523105483118,0.07182523105483118,0.009369161010915799,0.0,0.0,0.05211155076006093
Biomass Import Price,BioFuel Imports 2050,0.07734596047701724,0.07734596047701724,0.012219400661183752,0.0,0.0,0.06839580472956908
Ammonia Import Potential,BioFuel Imports 2050,0.07337072732226611,0.07337072732226611,0.007835725514169391,0.0,0.0,0.05667023346359972
Ammonia Import Price,BioFuel Imports 2050,0.08108575166866192,0.08108575166866192,0.008617767250021053,0.0,0.0,0.07942690314075636
CCS potential,BioFuel Imports 2050,0.06028353115097602,0.06028353115097602,0.00895302852307789,0.0,0.0,0.01806750366024796
Flexibility Costs,BioFuel Imports 2050,0.06985990779448677,0.06985990779448677,0.008555774869778682,0.0,0.0,0.04631452274868673
LNG Price,BioFuel Imports 2050,0.0805413991990108,0.0805413991990108,0.008321099762482456,0.0,0.0,0.077821250483862
Electricity Trade Price,BioFuel Imports 2050,0.054158239858580516,0.054158239858580516,0.007274123442582611,0.0,0.0,0.0
Weather Conditions,BioFuel Imports 2050,0.08752170303193925,0.08752170303193925,0.009053696473464535,0.0,0.0,0.09841074721647462
Electricity Trade Ratio,BioFuel Imports 2050,0.08326398203477807,0.08326398203477807,0.008430130117527995,0.0,0.0,0.0858519339244394
Electricity Trade Volume,BioFuel Imports 2050,0.058369056849687746,0.058369056849687746,0.007162401278053316,0.0,0.0,0.012420462598067061
WACC,BioFuel Imports 2050,0.0780527019209026,0.0780527019209026,0.0077783286415790956,0.0,0.0,0.07048044903703254
Bunker Emission Reduction,BioFuel Imports 2050,0.06551325588784258,0.06551325588784258,0.009655179616467292,0.0,0.0,0.03349339384488818
End-of-Life Emission Reduction,BioFuel Imports 2050,0.054392162584449864,0.054392162584449864,0.007822049392042004,0.0,0.0,0.0006899916271911296
CO2 Cap,CO2 Storage 2050,0.10695193675922766,0.10695193675922766,0.014438120343289387,0.0,0.0,0.1224163731535993
Buildings demand,CO2 Storage 2050,0.05484177748150306,0.05484177748150306,0.014511792133900688,0.0,0.0,0.054005674906861575
Steel Production,CO2 Storage 2050,0.06426100119382644,0.06426100119382644,0.015748886488441555,0.0,0.0,0.06637131876659394
Chemical Production,CO2 Storage 2050,0.05680068249571626,0.05680068249571626,0.01167880650672884,0.0,0.0,0.05657734349661093
Passenger Cars,CO2 Storage 2050,0.07344606664794714,0.07344606664794714,0.014265758682793438,0.0,0.0,0.07842955750291246
Bunker aviation,CO2 Storage 2050,0.0870922563447543,0.0870922563447543,0.012295068945466342,0.0,0.0,0.09634440133577474
Bunker navigation,CO2 Storage 2050,0.08260821380032808,0.08260821380032808,0.014698585747689749,0.0,0.0,0.09045770888109625
Agriculture neGHG CH4,CO2 Storage 2050,0.05444231115860071,0.05444231115860071,0.01252981523897727,0.0,0.0,0.053481251829776706
Agriculture neGHG N2O,CO2 Storage 2050,0.06384348609698391,0.06384348609698391,0.013352580777322537,0.0,0.0,0.0658232010924313
Wind offshore Costs,CO2 Storage 2050,0.039365015999201336,0.039365015999201336,0.014455461798771987,0.0,0.0,0.03368763953184654
Wind offshore Potential,CO2 Storage 2050,0.013704288851473276,0.013704288851473276,0.01657906453730634,0.0,0.0,0.0
Solar PV Costs,CO2 Storage 2050,0.04508843977355598,0.04508843977355598,0.013942638307240693,0.0,0.0,0.041201403108711135
Solar PV Potential,CO2 Storage 2050,0.052681557165980004,0.052681557165980004,0.014363063840529955,0.0,0.0,0.05116971773075499
Nuclear Costs,CO2 Storage 2050,0.04029591584456718,0.04029591584456718,0.014609242234983336,0.0,0.0,0.034909733444088334
Nuclear Potential,CO2 Storage 2050,0.041651231138906765,0.041651231138906765,0.013000753135333337,0.0,0.0,0.03668900387648342
Hydrogen Import Potential,CO2 Storage 2050,0.04850458032976936,0.04850458032976936,0.011851432443800502,0.0,0.0,0.04568614397304114
Hydrogen Import Price,CO2 Storage 2050,0.03831625369275518,0.03831625369275518,0.012824288428348948,0.0,0.0,0.0323108146924431
Biomass Import Potential,CO2 Storage 2050,0.03812174678950452,0.03812174678950452,0.01120159959801594,0.0,0.0,0.03205546423392174
Biomass Import Price,CO2 Storage 2050,0.0893647173733082,0.0893647173733082,0.017315602406587548,0.0,0.0,0.09932770915629653
Ammonia Import Potential,CO2 Storage 2050,0.03739039588494274,0.03739039588494274,0.012529566888117337,0.0,0.0,0.03109534001365588
Ammonia Import Price,CO2 Storage 2050,0.06833575838074146,0.06833575838074146,0.013717933511480785,0.0,0.0,0.07172069762489133
CCS potential,CO2 Storage 2050,0.7754295834797819,0.7754295834797819,0.010130365794908563,0.0,0.0,1.0
Flexibility Costs,CO2 Storage 2050,0.0657254730421792,0.0657254730421792,0.014804233528347779,0.0,0.0,0.06829389093096898
LNG Price,CO2 Storage 2050,0.035140478844088746,0.035140478844088746,0.014587559090665024,0.0,0.0,0.028141628148341157
Electricity Trade Price,CO2 Storage 2050,0.035755540457601674,0.035755540457601674,0.01341640663431229,0.0,0.0,0.028949086713588163
Weather Conditions,CO2 Storage 2050,0.05682291530438133,0.05682291530438133,0.013367853842683849,0.0,0.0,0.056606530933107864
Electricity Trade Ratio,CO2 Storage 2050,0.04368205451413882,0.04368205451413882,0.01224254620622878,0.0,0.0,0.03935508755461966
Electricity Trade Volume,CO2 Storage 2050,0.046478856171458,0.046478856171458,0.012383833999101658,0.0,0.0,0.043026754593960805
WACC,CO2 Storage 2050,0.06811722847243178,0.06811722847243178,0.011305976910399355,0.0,0.0,0.07143380954351769
Bunker Emission Reduction,CO2 Storage 2050,0.05461035908441494,0.05461035908441494,0.011063597546675052,0.0,0.0,0.05370186669841676
End-of-Life Emission Reduction,CO2 Storage 2050,0.0658719444518958,0.0658719444518958,0.013326774514199648,0.0,0.0,0.06848617995005436
CO2 Cap,CO2_Price 2050,0.27483083548101894,0.27483083548101894,0.10134840449528941,0.0,0.0,0.6945530970209338
Buildings demand,CO2_Price 2050,0.15856790254752817,0.15856790254752817,0.09944807892110567,0.0,0.0,0.3924139313518066
Steel Production,CO2_Price 2050,0.32850648441520036,0.32850648441520036,0.10015238831171312,0.0,0.0,0.8340430907492008
Chemical Production,CO2_Price 2050,0.037245025083393016,0.037245025083393016,0.12458900579941104,0.0,0.0,0.07712519702612801
Passenger Cars,CO2_Price 2050,0.07261289329481072,0.07261289329481072,0.11007688555747235,0.0,0.0,0.16903770880670063
Bunker aviation,CO2_Price 2050,0.03192101752400393,0.03192101752400393,0.11148516186514651,0.0,0.0,0.06328939260056658
Bunker navigation,CO2_Price 2050,0.2782073662577572,0.2782073662577572,0.11252975492339895,0.0,0.0,0.703327881606176
Agriculture neGHG CH4,CO2_Price 2050,0.17162176863645537,0.17162176863645537,0.10181231201509311,0.0,0.0,0.42633776338794854
Agriculture neGHG N2O,CO2_Price 2050,0.29692648436191665,0.29692648436191665,0.11134407421137807,0.0,0.0,0.7519743296472556
Wind offshore Costs,CO2_Price 2050,0.19879611825744084,0.19879611825744084,0.12421073705860816,0.0,0.0,0.49695730751025763
Wind offshore Potential,CO2_Price 2050,0.024168528131132752,0.024168528131132752,0.10213339686690798,0.0,0.0,0.043142552864803084
Solar PV Costs,CO2_Price 2050,0.23651521900807507,0.23651521900807507,0.10317083289569659,0.0,0.0,0.5949801024203585
Solar PV Potential,CO2_Price 2050,0.3039219944378526,0.3039219944378526,0.09681931521956816,0.0,0.0,0.770153963727039
Nuclear Costs,CO2_Price 2050,0.1890064017441597,0.1890064017441597,0.10794431087905602,0.0,0.0,0.47151620857331517
Nuclear Potential,CO2_Price 2050,0.1977720264122167,0.1977720264122167,0.10479093282911628,0.0,0.0,0.49429594117554126
Hydrogen Import Potential,CO2_Price 2050,0.2737422650223089,0.2737422650223089,0.09531932452463547,0.0,0.0,0.6917241664076416
Hydrogen Import Price,CO2_Price 2050,0.1964282854913415,0.1964282854913415,0.11293607550635493,0.0,0.0,0.49080388441708195
Biomass Import Potential,CO2_Price 2050,0.17348905417354388,0.17348905417354388,0.11194602360214476,0.0,0.0,0.43119038562967965
Biomass Import Price,CO2_Price 2050,0.36062383833422357,0.36062383833422357,0.09130356248778634,0.0,0.0,0.9175083042248058
Ammonia Import Potential,CO2_Price 2050,0.19723692803011808,0.19723692803011808,0.11870597906316452,0.0,0.0,0.4929053502568461
Ammonia Import Price,CO2_Price 2050,0.19367195272766927,0.19367195272766927,0.1109468237697268,0.0,0.0,0.48364084405236984
CCS potential,CO2_Price 2050,0.0434627624720729,0.0434627624720729,0.09302295589543183,0.0,0.0,0.0932835885234435
Flexibility Costs,CO2_Price 2050,0.007567304919332818,0.007567304919332818,0.108807403195794,0.0,0.0,0.0
LNG Price,CO2_Price 2050,0.151506218990522,0.151506218990522,0.09158675902471042,0.0,0.0,0.37406232844364845
Electricity Trade Price,CO2_Price 2050,0.3923665833445945,0.3923665833445945,0.10958298803183655,0.0,0.0,1.0
Weather Conditions,CO2_Price 2050,0.2640215026713395,0.2640215026713395,0.10428803079683459,0.0,0.0,0.6664622626152272
Electricity Trade Ratio,CO2_Price 2050,0.22095266388308474,0.22095266388308474,0.11103248983725397,0.0,0.0,0.5545367960070046
Electricity Trade Volume,CO2_Price 2050,0.13414941256697435,0.13414941256697435,0.11755770004252442,0.0,0.0,0.32895619806165294
WACC,CO2_Price 2050,0.24117210693509736,0.24117210693509736,0.09138469899056707,0.0,0.0,0.6070822247166371
Bunker Emission Reduction,CO2_Price 2050,0.36031474958746634,0.36031474958746634,0.12725196365270341,0.0,0.0,0.9167050575346817
End-of-Life Emission Reduction,CO2_Price 2050,0.22936268989792793,0.22936268989792793,0.09572440938857932,0.0,0.0,0.5763924139521839
CO2 Cap,DR Flexibility Capacity 2050,0.06649417675918062,0.06649417675918062,0.012519042476642539,0.0,0.0,0.23305473936572832
Buildings demand,DR Flexibility Capacity 2050,0.10330211437962099,0.10330211437962099,0.014134395129278944,0.0,0.0,0.46829869546259545
Steel Production,DR Flexibility Capacity 2050,0.07813990855359124,0.07813990855359124,0.012303165625354249,0.0,0.0,0.3074840118560962
Chemical Production,DR Flexibility Capacity 2050,0.04367217065581307,0.04367217065581307,0.015489287004741052,0.0,0.0,0.08719655363457135
Passenger Cars,DR Flexibility Capacity 2050,0.03370842621405914,0.03370842621405914,0.011087243871767145,0.0,0.0,0.023517064601892363
Bunker aviation,DR Flexibility Capacity 2050,0.04869911415136917,0.04869911415136917,0.012184766197411299,0.0,0.0,0.11932435408795311
Bunker navigation,DR Flexibility Capacity 2050,0.06012586842021124,0.06012586842021124,0.01865726820254377,0.0,0.0,0.1923541148767352
Agriculture neGHG CH4,DR Flexibility Capacity 2050,0.04723524225050652,0.04723524225050652,0.012929222112869072,0.0,0.0,0.1099685727146785
Agriculture neGHG N2O,DR Flexibility Capacity 2050,0.059134257827719944,0.059134257827719944,0.012052337605885158,0.0,0.0,0.1860166123225125
Wind offshore Costs,DR Flexibility Capacity 2050,0.03325019259547389,0.03325019259547389,0.011246237999884242,0.0,0.0,0.02058843843532566
Wind offshore Potential,DR Flexibility Capacity 2050,0.04184017981565021,0.04184017981565021,0.018600997556714825,0.0,0.0,0.07548807984782467
Solar PV Costs,DR Flexibility Capacity 2050,0.06006951513448788,0.06006951513448788,0.013165592925573621,0.0,0.0,0.1919939542502605
Solar PV Potential,DR Flexibility Capacity 2050,0.04505029427209511,0.04505029427209511,0.012432118808357333,0.0,0.0,0.09600430740843872
Nuclear Costs,DR Flexibility Capacity 2050,0.03660106442331773,0.03660106442331773,0.01374188830359436,0.0,0.0,0.042004263284957495
Nuclear Potential,DR Flexibility Capacity 2050,0.043026850648269555,0.043026850648269555,0.013679415498223192,0.0,0.0,0.08307223585593294
Hydrogen Import Potential,DR Flexibility Capacity 2050,0.047905187493780504,0.047905187493780504,0.01595963653822215,0.0,0.0,0.11425027333646313
Hydrogen Import Price,DR Flexibility Capacity 2050,0.0496643595233099,0.0496643595233099,0.015154220601371796,0.0,0.0,0.12549335334678235
Biomass Import Potential,DR Flexibility Capacity 2050,0.05550578842993536,0.05550578842993536,0.015504643972412038,0.0,0.0,0.16282662801768008
Biomass Import Price,DR Flexibility Capacity 2050,0.09076106896820628,0.09076106896820628,0.018004440125203972,0.0,0.0,0.38814736596965105
Ammonia Import Potential,DR Flexibility Capacity 2050,0.07126122646315221,0.07126122646315221,0.01682955993510391,0.0,0.0,0.26352152734055695
Ammonia Import Price,DR Flexibility Capacity 2050,0.09018745084382446,0.09018745084382446,0.021416973899757902,0.0,0.0,0.384481303549639
CCS potential,DR Flexibility Capacity 2050,0.12342624644417115,0.12342624644417115,0.016163092805424835,0.0,0.0,0.596914443747597
Flexibility Costs,DR Flexibility Capacity 2050,0.03567050204966633,0.03567050204966633,0.015209841255994956,0.0,0.0,0.03605692723940084
LNG Price,DR Flexibility Capacity 2050,0.04818091465857522,0.04818091465857522,0.011518436132999264,0.0,0.0,0.11601247880742822
Electricity Trade Price,DR Flexibility Capacity 2050,0.038787050526532044,0.038787050526532044,0.013873197748198271,0.0,0.0,0.05597516337166431
Weather Conditions,DR Flexibility Capacity 2050,0.18649587108579038,0.18649587108579038,0.01832724163312938,0.0,0.0,1.0
Electricity Trade Ratio,DR Flexibility Capacity 2050,0.03670182446344116,0.03670182446344116,0.01166984876558255,0.0,0.0,0.042648232819451376
Electricity Trade Volume,DR Flexibility Capacity 2050,0.06848079744017264,0.06848079744017264,0.013566574870329808,0.0,0.0,0.24575147106201572
