Parameter,Outcome,delta_raw_3600,delta_3600,delta_conf_3600,S1_3600,S1_conf_3600,delta_3600_norm
Passenger Cars,BioFuel Production 2050,0.05825160497876045,0.05825160497876045,0.007777137861729607,0.0,0.0,0.026187119937273573
Bunker aviation,BioFuel Production 2050,0.1056184022139121,0.1056184022139121,0.009287867782883838,0.0,0.0,0.3119079424209234
Bunker navigation,BioFuel Production 2050,0.07566400751597802,0.07566400751597802,0.008950073823865659,0.0,0.0,0.1312203133290806
Agriculture neGHG CH4,BioFuel Production 2050,0.06130981403850737,0.06130981403850737,0.007885775276157844,0.0,0.0,0.04463451471340553
Agriculture neGHG N2O,BioFuel Production 2050,0.07153841501332046,0.07153841501332046,0.008402548539723605,0.0,0.0,0.10633436469211191
Wind offshore Costs,BioFuel Production 2050,0.06252914745174061,0.06252914745174061,0.007506527877732284,0.0,0.0,0.05198964459439003
Wind offshore Potential,BioFuel Production 2050,0.07471664633307762,0.07471664633307762,0.007846974494587563,0.0,0.0,0.12550574464030914
Solar PV Costs,BioFuel Production 2050,0.05391030430119988,0.05391030430119988,0.008818676060698286,0.0,0.0,0.0
Solar PV Potential,BioFuel Production 2050,0.07628648496768997,0.07628648496768997,0.00837697569090895,0.0,0.0,0.134975153847381
Nuclear Costs,BioFuel Production 2050,0.05788131710341562,0.05788131710341562,0.00890501452420206,0.0,0.0,0.023953509845925987
Nuclear Potential,BioFuel Production 2050,0.07104692459736553,0.07104692459736553,0.009134999946941964,0.0,0.0,0.10336964986893488
Hydrogen Import Potential,BioFuel Production 2050,0.05831562409488413,0.05831562409488413,0.007779273987054559,0.0,0.0,0.026573289059554004
Hydrogen Import Price,BioFuel Production 2050,0.071013590513556,0.071013590513556,0.009299636677061903,0.0,0.0,0.10316857564819934
Biomass Import Potential,BioFuel Production 2050,0.16915438665429675,0.16915438665429675,0.009987475023984949,0.0,0.0,0.6951627705126789
Biomass Import Price,BioFuel Production 2050,0.21969030179459983,0.21969030179459983,0.011892604105536327,0.0,0.0,1.0
Ammonia Import Potential,BioFuel Production 2050,0.0915720152914209,0.0915720152914209,0.010705291456287019,0.0,0.0,0.22717886089798264
Ammonia Import Price,BioFuel Production 2050,0.0941928174380368,0.0941928174380368,0.01143711031149009,0.0,0.0,0.2429877774515026
CCS potential,BioFuel Production 2050,0.14059813526825402,0.14059813526825402,0.01079146832718646,0.0,0.0,0.5229088688489416
Flexibility Costs,BioFuel Production 2050,0.06317533021215117,0.06317533021215117,0.008357813957717081,0.0,0.0,0.05588747768753077
LNG Price,BioFuel Production 2050,0.06629307226467876,0.06629307226467876,0.007867578191456344,0.0,0.0,0.07469398088253601
Electricity Trade Price,BioFuel Production 2050,0.07754566142976178,0.07754566142976178,0.009290472260712111,0.0,0.0,0.14257062061726042
Weather Conditions,BioFuel Production 2050,0.05411018245249713,0.05411018245249713,0.007586947921133788,0.0,0.0,0.001205683160329464
Electricity Trade Ratio,BioFuel Production 2050,0.07273550823464175,0.07273550823464175,0.008576081727392432,0.0,0.0,0.11355533971576606
Electricity Trade Volume,BioFuel Production 2050,0.0734820368421901,0.0734820368421901,0.009420426461523999,0.0,0.0,0.11805846807163459
WACC,BioFuel Production 2050,0.06273670866231275,0.06273670866231275,0.00798371176708608,0.0,0.0,0.0532416726659938
Bunker Emission Reduction,BioFuel Production 2050,0.10804308688861294,0.10804308688861294,0.009167626387007022,0.0,0.0,0.32653386057366907
End-of-Life Emission Reduction,BioFuel Production 2050,0.06658892836390588,0.06658892836390588,0.010079909217488352,0.0,0.0,0.07647861174090541
CO2 Cap,Biomass Imports 2050,0.06231425823081854,0.06231425823081854,0.008090724327462469,0.0,0.0,0.05509700694835268
Buildings demand,Biomass Imports 2050,0.06275567783022687,0.06275567783022687,0.008451222859781568,0.0,0.0,0.0567006385286722
Steel Production,Biomass Imports 2050,0.0630212077199587,0.0630212077199587,0.006920937650534476,0.0,0.0,0.05766528105307183
Chemical Production,Biomass Imports 2050,0.09583561602227585,0.09583561602227585,0.009569770400515128,0.0,0.0,0.17687661990986245
Passenger Cars,Biomass Imports 2050,0.06883958029929074,0.06883958029929074,0.008485762723961324,0.0,0.0,0.07880282462111575
Bunker aviation,Biomass Imports 2050,0.06152918078159086,0.06152918078159086,0.007540791739402481,0.0,0.0,0.0522449020751986
Bunker navigation,Biomass Imports 2050,0.06718082767298825,0.06718082767298825,0.00961412462062847,0.0,0.0,0.07277674852698199
Agriculture neGHG CH4,Biomass Imports 2050,0.059353211289588155,0.059353211289588155,0.008773431855099037,0.0,0.0,0.044339830800917676
Agriculture neGHG N2O,Biomass Imports 2050,0.05026156387188824,0.05026156387188824,0.00860872780656422,0.0,0.0,0.011310819547914006
Wind offshore Costs,Biomass Imports 2050,0.061183279322539336,0.061183279322539336,0.00807327971987254,0.0,0.0,0.05098827798293552
Wind offshore Potential,Biomass Imports 2050,0.06736357589734852,0.06736357589734852,0.00785482554944537,0.0,0.0,0.0734406538547569
Solar PV Costs,Biomass Imports 2050,0.059582430798708036,0.059582430798708036,0.007711862643609938,0.0,0.0,0.04517256148198096
Solar PV Potential,Biomass Imports 2050,0.05044025322299837,0.05044025322299837,0.006946652259476141,0.0,0.0,0.011959979410527939
Nuclear Costs,Biomass Imports 2050,0.08707147842145718,0.08707147842145718,0.008059510796440563,0.0,0.0,0.14503741782237706
Nuclear Potential,Biomass Imports 2050,0.0471481196774148,0.0471481196774148,0.007619419865574567,0.0,0.0,0.0
Hydrogen Import Potential,Biomass Imports 2050,0.06347122102707875,0.06347122102707875,0.00859186851659913,0.0,0.0,0.0593001326813843
Hydrogen Import Price,Biomass Imports 2050,0.05971575805527189,0.05971575805527189,0.008232544041741483,0.0,0.0,0.04565692556420511
Biomass Import Potential,Biomass Imports 2050,0.32241059568850394,0.32241059568850394,0.013943127062947659,0.0,0.0,1.0
Biomass Import Price,Biomass Imports 2050,0.24076738095631867,0.24076738095631867,0.010078658107340311,0.0,0.0,0.703398676364096
Ammonia Import Potential,Biomass Imports 2050,0.05249301473051757,0.05249301473051757,0.009406345789897469,0.0,0.0,0.01941744886755812
Ammonia Import Price,Biomass Imports 2050,0.07465073171083363,0.07465073171083363,0.009876072562311617,0.0,0.0,0.0999141344362203
CCS potential,Biomass Imports 2050,0.0880278173222795,0.0880278173222795,0.011358867825875413,0.0,0.0,0.14851169777030498
Flexibility Costs,Biomass Imports 2050,0.07610048523605281,0.07610048523605281,0.00851007009093757,0.0,0.0,0.10518093849258132
LNG Price,Biomass Imports 2050,0.05440764575391527,0.05440764575391527,0.007256177023658092,0.0,0.0,0.02637310461527641
Electricity Trade Price,Biomass Imports 2050,0.05033174488059107,0.05033174488059107,0.007168216351891247,0.0,0.0,0.011565779866951481
Weather Conditions,Biomass Imports 2050,0.06884665670698428,0.06884665670698428,0.008139918089932011,0.0,0.0,0.0788285324756555
Electricity Trade Ratio,Biomass Imports 2050,0.05460785520798648,0.05460785520798648,0.007739784107579963,0.0,0.0,0.02710044477791865
Electricity Trade Volume,Biomass Imports 2050,0.07114507586048831,0.07114507586048831,0.0076334355620778505,0.0,0.0,0.08717845065851537
WACC,Biomass Imports 2050,0.08183098601486835,0.08183098601486835,0.008931126419286983,0.0,0.0,0.12599925293143235
Bunker Emission Reduction,Biomass Imports 2050,0.09470693732521522,0.09470693732521522,0.009831471209289953,0.0,0.0,0.17277624737301453
End-of-Life Emission Reduction,Biomass Imports 2050,0.060112802962373015,0.060112802962373015,0.007388461243221746,0.0,0.0,0.04709934849396589
CO2 Cap,CO2 Storage 2050,0.056645415714576916,0.056645415714576916,0.007286500414926178,0.0,0.0,0.023187547280513157
Buildings demand,CO2 Storage 2050,0.050555419594018346,0.050555419594018346,0.00753248227495683,0.0,0.0,0.015625930126665286
Steel Production,CO2 Storage 2050,0.03797056480497551,0.03797056480497551,0.009746631762019127,0.0,0.0,0.0
Chemical Production,CO2 Storage 2050,0.05477820908940946,0.05477820908940946,0.008113014652568154,0.0,0.0,0.020869138308300277
Passenger Cars,CO2 Storage 2050,0.05219275835958932,0.05219275835958932,0.008107307264230876,0.0,0.0,0.017658924672360663
Bunker aviation,CO2 Storage 2050,0.05105831951592427,0.05105831951592427,0.007420626041464441,0.0,0.0,0.016250353623966925
Bunker navigation,CO2 Storage 2050,0.05704244250861827,0.05704244250861827,0.0077792997153907,0.0,0.0,0.023680513869806318
Agriculture neGHG CH4,CO2 Storage 2050,0.047808695854932914,0.047808695854932914,0.008106714342745834,0.0,0.0,0.012215472561308973
Agriculture neGHG N2O,CO2 Storage 2050,0.05367312742894054,0.05367312742894054,0.007183632337015912,0.0,0.0,0.019497018478536233
Wind offshore Costs,CO2 Storage 2050,0.057298762812509105,0.057298762812509105,0.0075290643785754716,0.0,0.0,0.023998772858549754
Wind offshore Potential,CO2 Storage 2050,0.0655775107786278,0.0655775107786278,0.009085987059511209,0.0,0.0,0.03427804420679565
Solar PV Costs,CO2 Storage 2050,0.04616808371567524,0.04616808371567524,0.007080035224275514,0.0,0.0,0.010178413645434975
Solar PV Potential,CO2 Storage 2050,0.06562434814684906,0.06562434814684906,0.007685191284633128,0.0,0.0,0.034336199621014606
Nuclear Costs,CO2 Storage 2050,0.06592729084112291,0.06592729084112291,0.007874553724908587,0.0,0.0,0.03471234709768063
Nuclear Potential,CO2 Storage 2050,0.04749128902228764,0.04749128902228764,0.007205207926565039,0.0,0.0,0.01182136575024275
Hydrogen Import Potential,CO2 Storage 2050,0.050187621932626734,0.050187621932626734,0.007239873540646512,0.0,0.0,0.015169255762598718
Hydrogen Import Price,CO2 Storage 2050,0.055206336748970894,0.055206336748970894,0.008059194331077003,0.0,0.0,0.02140072115178484
Biomass Import Potential,CO2 Storage 2050,0.05404956288880171,0.05404956288880171,0.008297885566240263,0.0,0.0,0.019964417927444546
Biomass Import Price,CO2 Storage 2050,0.06386588904630124,0.06386588904630124,0.00803868434259142,0.0,0.0,0.03215281653901968
Ammonia Import Potential,CO2 Storage 2050,0.06540467119126135,0.06540467119126135,0.008319469594285122,0.0,0.0,0.034063438686065976
Ammonia Import Price,CO2 Storage 2050,0.0648757226368528,0.0648757226368528,0.007781720105698063,0.0,0.0,0.033406672017690514
CCS potential,CO2 Storage 2050,0.84335332839273,0.84335332839273,0.0070105342273811795,0.0,0.0,1.0
Flexibility Costs,CO2 Storage 2050,0.07074929577904966,0.07074929577904966,0.007292262388771195,0.0,0.0,0.04069956852323744
LNG Price,CO2 Storage 2050,0.06339654151344758,0.06339654151344758,0.008305345896988958,0.0,0.0,0.031570053219423855
Electricity Trade Price,CO2 Storage 2050,0.0585805262990736,0.0585805262990736,0.008117664039828084,0.0,0.0,0.02559026890802392
Weather Conditions,CO2 Storage 2050,0.05041380187724534,0.05041380187724534,0.006399102723317681,0.0,0.0,0.015450091105549239
Electricity Trade Ratio,CO2 Storage 2050,0.04266274151621451,0.04266274151621451,0.007978137968349857,0.0,0.0,0.005826020773447736
Electricity Trade Volume,CO2 Storage 2050,0.055247649923074765,0.055247649923074765,0.009160439345543767,0.0,0.0,0.021452017474442444
WACC,CO2 Storage 2050,0.06091670549190331,0.06091670549190331,0.008097611643511766,0.0,0.0,0.02849097562593614
Bunker Emission Reduction,CO2 Storage 2050,0.049133103998874904,0.049133103998874904,0.007931758441503133,0.0,0.0,0.013859918163847226
End-of-Life Emission Reduction,CO2 Storage 2050,0.0638500032591542,0.0638500032591542,0.007693080028770943,0.0,0.0,0.03213309202061023
CO2 Cap,BioFuel Imports 2050,0.08881706849054682,0.08881706849054682,0.005681397824007202,0.0,0.0,0.049876020512368745
Buildings demand,BioFuel Imports 2050,0.08979646017838913,0.08979646017838913,0.00497310635067745,0.0,0.0,0.052904990207312826
Steel Production,BioFuel Imports 2050,0.0775979295080542,0.0775979295080542,0.004882976170891567,0.0,0.0,0.01517853185366627
Chemical Production,BioFuel Imports 2050,0.3960316073098333,0.3960316073098333,0.016043349300967534,0.0,0.0,1.0
Passenger Cars,BioFuel Imports 2050,0.08132366815912646,0.08132366815912646,0.0044518926141869355,0.0,0.0,0.02670114288403142
Bunker aviation,BioFuel Imports 2050,0.07269007983364376,0.07269007983364376,0.004618461480472836,0.0,0.0,0.0
Bunker navigation,BioFuel Imports 2050,0.08285822120378937,0.08285822120378937,0.0047920316897728295,0.0,0.0,0.03144706295387432
Agriculture neGHG CH4,BioFuel Imports 2050,0.07865452296215836,0.07865452296215836,0.00545734230775255,0.0,0.0,0.018446263846990135
Agriculture neGHG N2O,BioFuel Imports 2050,0.08297154688317682,0.08297154688317682,0.004707865356132207,0.0,0.0,0.031797545863607564
Wind offshore Costs,BioFuel Imports 2050,0.07968752219023895,0.07968752219023895,0.0049948039404645655,0.0,0.0,0.021641025856508563
Wind offshore Potential,BioFuel Imports 2050,0.07532430007836431,0.07532430007836431,0.004812052849401807,0.0,0.0,0.0081468664581432
Solar PV Costs,BioFuel Imports 2050,0.07349032205990501,0.07349032205990501,0.0046082808910015306,0.0,0.0,0.0024749132365009356
Solar PV Potential,BioFuel Imports 2050,0.08247208383084788,0.08247208383084788,0.0052923200132047625,0.0,0.0,0.030252853920610175
Nuclear Costs,BioFuel Imports 2050,0.08350856429297539,0.08350856429297539,0.005212746468462561,0.0,0.0,0.03345838236051598
Nuclear Potential,BioFuel Imports 2050,0.08493117973708568,0.08493117973708568,0.004739341965417635,0.0,0.0,0.03785811243915567
Hydrogen Import Potential,BioFuel Imports 2050,0.08133729161085052,0.08133729161085052,0.005069710149471321,0.0,0.0,0.02674327620303436
Hydrogen Import Price,BioFuel Imports 2050,0.08364968335824603,0.08364968335824603,0.004798562395463897,0.0,0.0,0.033894822017284276
Biomass Import Potential,BioFuel Imports 2050,0.09302447469039986,0.09302447469039986,0.004013198023906925,0.0,0.0,0.06288828724065919
Biomass Import Price,BioFuel Imports 2050,0.09309302316546468,0.09309302316546468,0.005825765281245206,0.0,0.0,0.0631002874609831
Ammonia Import Potential,BioFuel Imports 2050,0.08926215824497133,0.08926215824497133,0.004908966196983964,0.0,0.0,0.05125255187813116
Ammonia Import Price,BioFuel Imports 2050,0.08345641816103175,0.08345641816103175,0.005277105535526436,0.0,0.0,0.033297109750868026
CCS potential,BioFuel Imports 2050,0.08351101978817367,0.08351101978817367,0.004560337942792898,0.0,0.0,0.03346597648310657
Flexibility Costs,BioFuel Imports 2050,0.08502506277204784,0.08502506277204784,0.0055244185661321435,0.0,0.0,0.038148464982780225
LNG Price,BioFuel Imports 2050,0.07757681441619318,0.07757681441619318,0.004726748476267982,0.0,0.0,0.0151132291007974
Electricity Trade Price,BioFuel Imports 2050,0.07484129759093905,0.07484129759093905,0.005082718922251204,0.0,0.0,0.0066530821886270275
Weather Conditions,BioFuel Imports 2050,0.08181663816061677,0.08181663816061677,0.00547730352114891,0.0,0.0,0.028225753735406228
Electricity Trade Ratio,BioFuel Imports 2050,0.09311057800301192,0.09311057800301192,0.005010741700995207,0.0,0.0,0.06315457939708011
Electricity Trade Volume,BioFuel Imports 2050,0.08068984154422126,0.08068984154422126,0.004315532516599547,0.0,0.0,0.024740904062088346
WACC,BioFuel Imports 2050,0.07536917746196048,0.07536917746196048,0.004980826422739888,0.0,0.0,0.008285658972505501
Bunker Emission Reduction,BioFuel Imports 2050,0.09179180343275072,0.09179180343275072,0.005717039147165759,0.0,0.0,0.05907599852145063
End-of-Life Emission Reduction,BioFuel Imports 2050,0.08334029131408269,0.08334029131408269,0.004981211974233811,0.0,0.0,0.03293796365585364
CO2 Cap,DR Flexibility Capacity 2050,0.06758853025294313,0.06758853025294313,0.008146875633939277,0.0,0.0,0.28696244382903574
Buildings demand,DR Flexibility Capacity 2050,0.1407444508851379,0.1407444508851379,0.007210464905993347,0.0,0.0,0.8853860675506426
Steel Production,DR Flexibility Capacity 2050,0.04401171569683628,0.04401171569683628,0.00759208618320074,0.0,0.0,0.09410146032213586
Chemical Production,DR Flexibility Capacity 2050,0.06750010208482495,0.06750010208482495,0.008502461955080535,0.0,0.0,0.28623909151049404
Passenger Cars,DR Flexibility Capacity 2050,0.053178279656280594,0.053178279656280594,0.008800231926511354,0.0,0.0,0.16908498010129192
Bunker aviation,DR Flexibility Capacity 2050,0.05990563617680608,0.05990563617680608,0.007781752366957804,0.0,0.0,0.2241155098559588
Bunker navigation,DR Flexibility Capacity 2050,0.08220306212712515,0.08220306212712515,0.009120864664222647,0.0,0.0,0.40651095128495984
Agriculture neGHG CH4,DR Flexibility Capacity 2050,0.054482703222513036,0.054482703222513036,0.009066402507456134,0.0,0.0,0.1797553109593681
Agriculture neGHG N2O,DR Flexibility Capacity 2050,0.05675154573969403,0.05675154573969403,0.007174390506769121,0.0,0.0,0.19831469684436487
Wind offshore Costs,DR Flexibility Capacity 2050,0.05963915169704244,0.05963915169704244,0.0068615025985311285,0.0,0.0,0.22193563696709864
Wind offshore Potential,DR Flexibility Capacity 2050,0.07287696162857422,0.07287696162857422,0.008990625552938461,0.0,0.0,0.33022240474893777
Solar PV Costs,DR Flexibility Capacity 2050,0.04943290966939398,0.04943290966939398,0.008205533752543962,0.0,0.0,0.13844743415337768
Solar PV Potential,DR Flexibility Capacity 2050,0.06529905412278864,0.06529905412278864,0.007654995173069999,0.0,0.0,0.26823427267909566
Nuclear Costs,DR Flexibility Capacity 2050,0.047544488929959314,0.047544488929959314,0.007166346970320131,0.0,0.0,0.12299994101491799
Nuclear Potential,DR Flexibility Capacity 2050,0.06164918834305087,0.06164918834305087,0.006556782782009133,0.0,0.0,0.23837796184146068
Hydrogen Import Potential,DR Flexibility Capacity 2050,0.05668919331278226,0.05668919331278226,0.008518610183850214,0.0,0.0,0.1978046470091919
Hydrogen Import Price,DR Flexibility Capacity 2050,0.05196971520962453,0.05196971520962453,0.00915105468055495,0.0,0.0,0.1591987875768999
Biomass Import Potential,DR Flexibility Capacity 2050,0.06235242923311586,0.06235242923311586,0.008378544417965804,0.0,0.0,0.24413055108024193
Biomass Import Price,DR Flexibility Capacity 2050,0.07257066340475524,0.07257066340475524,0.010596521889157023,0.0,0.0,0.32771685097484465
Ammonia Import Potential,DR Flexibility Capacity 2050,0.07937316439391152,0.07937316439391152,0.010903151209947979,0.0,0.0,0.38336207089856517
Ammonia Import Price,DR Flexibility Capacity 2050,0.11261155942701909,0.11261155942701909,0.01232528028910605,0.0,0.0,0.6552558647366121
CCS potential,DR Flexibility Capacity 2050,0.10878357666412308,0.10878357666412308,0.008646224207284621,0.0,0.0,0.6239425370288894
Flexibility Costs,DR Flexibility Capacity 2050,0.06273434953087711,0.06273434953087711,0.008740761574666077,0.0,0.0,0.2472547018883249
LNG Price,DR Flexibility Capacity 2050,0.0540496638183888,0.0540496638183888,0.006687688888885897,0.0,0.0,0.17621300013625438
Electricity Trade Price,DR Flexibility Capacity 2050,0.04825662236376394,0.04825662236376394,0.006903692386011074,0.0,0.0,0.12882527225739204
Weather Conditions,DR Flexibility Capacity 2050,0.15475574224002192,0.15475574224002192,0.010840463741172868,0.0,0.0,1.0
Electricity Trade Ratio,DR Flexibility Capacity 2050,0.03250802718954175,0.03250802718954175,0.006796240921807344,0.0,0.0,0.0
Electricity Trade Volume,DR Flexibility Capacity 2050,0.051818601445548056,0.051818601445548056,0.008093919390544036,0.0,0.0,0.1579626600630721
WACC,DR Flexibility Capacity 2050,0.13706795320401402,0.13706795320401402,0.01137595788810935,0.0,0.0,0.855311904777083
Bunker Emission Reduction,DR Flexibility Capacity 2050,0.06496407286312447,0.06496407286312447,0.008929145558288464,0.0,0.0,0.2654940884594901
End-of-Life Emission Reduction,DR Flexibility Capacity 2050,0.05653841978236295,0.05653841978236295,0.007213170382143605,0.0,0.0,0.19657130264478356
CO2 Cap,Daily Flexibility Capacity 2050,0.06282354396052049,0.06282354396052049,0.009032163146865276,0.0,0.0,0.0998539459862332
Buildings demand,Daily Flexibility Capacity 2050,0.15409769235596205,0.15409769235596205,0.010619361013983529,0.0,0.0,0.8336375008092636
Steel Production,Daily Flexibility Capacity 2050,0.05690815024406816,0.05690815024406816,0.008696940659912727,0.0,0.0,0.05229810782458141
Chemical Production,Daily Flexibility Capacity 2050,0.0743034518281367,0.0743034518281367,0.009428282988799417,0.0,0.0,0.19214478355882458
Passenger Cars,Daily Flexibility Capacity 2050,0.05269568667030348,0.05269568667030348,0.007949822964109716,0.0,0.0,0.018432697409270997
Bunker aviation,Daily Flexibility Capacity 2050,0.06747354313597222,0.06747354313597222,0.008159994735000842,0.0,0.0,0.13723685215265802
Bunker navigation,Daily Flexibility Capacity 2050,0.08537702624378589,0.08537702624378589,0.009283115563165734,0.0,0.0,0.28116896994847523
Agriculture neGHG CH4,Daily Flexibility Capacity 2050,0.0555431585404099,0.0555431585404099,0.00876279146938366,0.0,0.0,0.041324480765637245
Agriculture neGHG N2O,Daily Flexibility Capacity 2050,0.055145338138779955,0.055145338138779955,0.009048740375260505,0.0,0.0,0.03812626885546482
Wind offshore Costs,Daily Flexibility Capacity 2050,0.07255289043235952,0.07255289043235952,0.009032980008645768,0.0,0.0,0.17807143216074678
Wind offshore Potential,Daily Flexibility Capacity 2050,0.07004156384688943,0.07004156384688943,0.010213085710512736,0.0,0.0,0.1578820337209597
Solar PV Costs,Daily Flexibility Capacity 2050,0.05040287328193607,0.05040287328193607,0.009481022067245345,0.0,0.0,0.0
Solar PV Potential,Daily Flexibility Capacity 2050,0.06820863567481436,0.06820863567481436,0.007413571900643531,0.0,0.0,0.14314650812598523
Nuclear Costs,Daily Flexibility Capacity 2050,0.07423395108483463,0.07423395108483463,0.008168170853432934,0.0,0.0,0.19158604372526197
Nuclear Potential,Daily Flexibility Capacity 2050,0.05592524254986478,0.05592524254986478,0.008378576974249877,0.0,0.0,0.044396182530348965
Hydrogen Import Potential,Daily Flexibility Capacity 2050,0.06606815785098538,0.06606815785098538,0.009202046458256872,0.0,0.0,0.1259384875177367
Hydrogen Import Price,Daily Flexibility Capacity 2050,0.059440148388069824,0.059440148388069824,0.00937295176144465,0.0,0.0,0.07265369187080459
Biomass Import Potential,Daily Flexibility Capacity 2050,0.08626598205713373,0.08626598205713373,0.009347275413515935,0.0,0.0,0.2883155844966922
Biomass Import Price,Daily Flexibility Capacity 2050,0.11172136123503544,0.11172136123503544,0.011367104746426701,0.0,0.0,0.49295993287893053
Ammonia Import Potential,Daily Flexibility Capacity 2050,0.08387449151105358,0.08387449151105358,0.009884255237048488,0.0,0.0,0.269089588252656
Ammonia Import Price,Daily Flexibility Capacity 2050,0.1120440632774029,0.1120440632774029,0.011332802132299544,0.0,0.0,0.4955542430528382
CCS potential,Daily Flexibility Capacity 2050,0.11222635757135502,0.11222635757135502,0.011001546610617537,0.0,0.0,0.49701976814829685
Flexibility Costs,Daily Flexibility Capacity 2050,0.05832892069561548,0.05832892069561548,0.008109178343753392,0.0,0.0,0.06372015898420617
LNG Price,Daily Flexibility Capacity 2050,0.06860477649528864,0.06860477649528864,0.007721627812816812,0.0,0.0,0.1463312173187652
Electricity Trade Price,Daily Flexibility Capacity 2050,0.05591048433924046,0.05591048433924046,0.006587202405224347,0.0,0.0,0.044277536315126854
