Parameter,Outcome,delta_raw_4000,delta_4000,delta_conf_4000,S1_4000,S1_conf_4000,delta_4000_norm
Ammonia Import Potential,CO2 Storage 2050,0.04725997283265792,0.04725997283265792,0.007239988328539374,0.0,0.0,0.008696052875859927
Ammonia Import Price,CO2 Storage 2050,0.059046990406285006,0.059046990406285006,0.007873062087665047,0.0,0.0,0.0230134336766059
CCS potential,CO2 Storage 2050,0.8633671371367143,0.8633671371367143,0.006066174778919004,0.0,0.0,1.0
Flexibility Costs,CO2 Storage 2050,0.046845905854397296,0.046845905854397296,0.007328438695840085,0.0,0.0,0.008193096587915132
LNG Import Price,CO2 Storage 2050,0.04349933634437294,0.04349933634437294,0.006120988978458209,0.0,0.0,0.004128106461965867
Electricity Trade Price,CO2 Storage 2050,0.04069882501767814,0.04069882501767814,0.008386587132383983,0.0,0.0,0.0007263988755782187
Weather Conditions,CO2 Storage 2050,0.0593946871810796,0.0593946871810796,0.008126993311270344,0.0,0.0,0.023435771820825152
Electricity Trade Ratio,CO2 Storage 2050,0.05526749224655832,0.05526749224655832,0.008612745036439159,0.0,0.0,0.018422576485589242
Electricity Trade Volume,CO2 Storage 2050,0.06181284294468288,0.06181284294468288,0.008560565261328522,0.0,0.0,0.026373042142750457
WACC,CO2 Storage 2050,0.047258051106292706,0.047258051106292706,0.007031494137608173,0.0,0.0,0.008693718605295409
Bunker Emission Reduction,CO2 Storage 2050,0.0562219107687195,0.0562219107687195,0.006810946786956934,0.0,0.0,0.01958188360799832
End-of-Life Emission Reduction,CO2 Storage 2050,0.04281608324215056,0.04281608324215056,0.007595698109924784,0.0,0.0,0.0032981768562192473
CO2 Cap,Biomass Imports 2050,0.06269919723656316,0.06269919723656316,0.007903492501367064,0.0,0.0,0.06684145550069459
Buildings demand,Biomass Imports 2050,0.0679854641518534,0.0679854641518534,0.008781597845575546,0.0,0.0,0.0860187285924712
Steel Production,Biomass Imports 2050,0.05254921007102941,0.05254921007102941,0.007318758827485409,0.0,0.0,0.030019804443224128
Chemical Production,Biomass Imports 2050,0.08413074571709503,0.08413074571709503,0.009735817596936182,0.0,0.0,0.1445898296514621
Passenger Cars,Biomass Imports 2050,0.05190501284927405,0.05190501284927405,0.007350418377812955,0.0,0.0,0.02768281574315807
Bunker aviation,Biomass Imports 2050,0.05697493661035923,0.05697493661035923,0.00789383584104816,0.0,0.0,0.0460752492087466
Bunker navigation,Biomass Imports 2050,0.07662758121981313,0.07662758121981313,0.008512252937709698,0.0,0.0,0.11737019868642269
Agriculture neGHG CH4,Biomass Imports 2050,0.06794267939406363,0.06794267939406363,0.007893431762342184,0.0,0.0,0.08586351603936938
Agriculture neGHG N2O,Biomass Imports 2050,0.04549083314992534,0.04549083314992534,0.007872085643116313,0.0,0.0,0.004413753146574062
Wind offshore Costs,Biomass Imports 2050,0.06244543705334681,0.06244543705334681,0.007332100715038561,0.0,0.0,0.06592087611805253
Wind offshore Potential,Biomass Imports 2050,0.07061540712917674,0.07061540712917674,0.0072148136250962894,0.0,0.0,0.09555951332773473
Solar PV Costs,Biomass Imports 2050,0.06691471363259816,0.06691471363259816,0.008041166420293984,0.0,0.0,0.08213430969157806
Solar PV Potential,Biomass Imports 2050,0.044274170221920324,0.044274170221920324,0.006879757996568454,0.0,0.0,0.0
Nuclear Costs,Biomass Imports 2050,0.055544769674048526,0.055544769674048526,0.006834904024131654,0.0,0.0,0.04088695615734399
Nuclear Potential,Biomass Imports 2050,0.052320033382665915,0.052320033382665915,0.008387268361477126,0.0,0.0,0.029188407919090345
Hydrogen Import Potential,Biomass Imports 2050,0.05500911756247076,0.05500911756247076,0.007829630631785022,0.0,0.0,0.03894374235627742
Hydrogen Import Price,Biomass Imports 2050,0.06707771968984573,0.06707771968984573,0.006803002432047779,0.0,0.0,0.08272565547973884
Biomass Import Potential,Biomass Imports 2050,0.31992686025724376,0.31992686025724376,0.013111778447487527,0.0,0.0,1.0
Biomass Import Price,Biomass Imports 2050,0.23721580551211216,0.23721580551211216,0.011692564341060672,0.0,0.0,0.699944684978287
Ammonia Import Potential,Biomass Imports 2050,0.05627333994679108,0.05627333994679108,0.009309829638373969,0.0,0.0,0.0435300294850492
Ammonia Import Price,Biomass Imports 2050,0.06477058237176651,0.06477058237176651,0.007862811189030006,0.0,0.0,0.07435593009166601
CCS potential,Biomass Imports 2050,0.09108038686673686,0.09108038686673686,0.010050201027453855,0.0,0.0,0.16980141437697766
Flexibility Costs,Biomass Imports 2050,0.050431568043643855,0.050431568043643855,0.007533621528549178,0.0,0.0,0.022337521251595598
LNG Import Price,Biomass Imports 2050,0.05590991345183222,0.05590991345183222,0.007201304334281838,0.0,0.0,0.042211607760551294
Electricity Trade Price,Biomass Imports 2050,0.05392775445732351,0.05392775445732351,0.007370987764161604,0.0,0.0,0.03502082361019632
Weather Conditions,Biomass Imports 2050,0.05918162997905551,0.05918162997905551,0.008063684676102712,0.0,0.0,0.05408058871192178
Electricity Trade Ratio,Biomass Imports 2050,0.05288038637199766,0.05288038637199766,0.007679412978405812,0.0,0.0,0.03122123041489092
Electricity Trade Volume,Biomass Imports 2050,0.05328614814565477,0.05328614814565477,0.007238392518184625,0.0,0.0,0.03269323409316125
WACC,Biomass Imports 2050,0.06948767041260727,0.06948767041260727,0.006710822151825585,0.0,0.0,0.09146836255236968
Bunker Emission Reduction,Biomass Imports 2050,0.10147912624710399,0.10147912624710399,0.00853944681155342,0.0,0.0,0.20752547714246197
End-of-Life Emission Reduction,Biomass Imports 2050,0.07092146310272902,0.07092146310272902,0.009428062876834639,0.0,0.0,0.09666980894470498
CO2 Cap,DR Flexibility Capacity 2050,0.060523169015917394,0.060523169015917394,0.008100073612063479,0.0,0.0,0.1484382779920165
Buildings demand,DR Flexibility Capacity 2050,0.13771733573221914,0.13771733573221914,0.007747029534934489,0.0,0.0,0.8763450714411573
Steel Production,DR Flexibility Capacity 2050,0.05657535961880072,0.05657535961880072,0.00776314773080035,0.0,0.0,0.11121218434216128
Chemical Production,DR Flexibility Capacity 2050,0.044781360749366186,0.044781360749366186,0.008831027201309497,0.0,0.0,0.0
Passenger Cars,DR Flexibility Capacity 2050,0.04873969541376061,0.04873969541376061,0.007293330453089273,0.0,0.0,0.03732534225736329
Bunker aviation,DR Flexibility Capacity 2050,0.04886938821348002,0.04886938821348002,0.008190348231394386,0.0,0.0,0.03854828790200176
Bunker navigation,DR Flexibility Capacity 2050,0.09705316615588058,0.09705316615588058,0.009577995675118554,0.0,0.0,0.49289996744298326
Agriculture neGHG CH4,DR Flexibility Capacity 2050,0.05440381666764733,0.05440381666764733,0.009764355507711077,0.0,0.0,0.0907354963532832
Agriculture neGHG N2O,DR Flexibility Capacity 2050,0.05177640282265227,0.05177640282265227,0.006610733297554628,0.0,0.0,0.06596014779614479
Wind offshore Costs,DR Flexibility Capacity 2050,0.08268626636597597,0.08268626636597597,0.00674862635936834,0.0,0.0,0.3574264672715493
Wind offshore Potential,DR Flexibility Capacity 2050,0.059407381610101166,0.059407381610101166,0.008860112168898175,0.0,0.0,0.13791689707312502
Solar PV Costs,DR Flexibility Capacity 2050,0.057102723507297795,0.057102723507297795,0.006271513421187296,0.0,0.0,0.1161849921770791
Solar PV Potential,DR Flexibility Capacity 2050,0.05379312907353106,0.05379312907353106,0.0071419164962438966,0.0,0.0,0.0849769828885803
Nuclear Costs,DR Flexibility Capacity 2050,0.047319289826938254,0.047319289826938254,0.008194539928849918,0.0,0.0,0.023931546844027186
Nuclear Potential,DR Flexibility Capacity 2050,0.05389129867024928,0.05389129867024928,0.0071983356645432634,0.0,0.0,0.08590267869437831
Hydrogen Import Potential,DR Flexibility Capacity 2050,0.06888353817126566,0.06888353817126566,0.0074751576701523525,0.0,0.0,0.22727285530257793
Hydrogen Import Price,DR Flexibility Capacity 2050,0.05682575114412731,0.05682575114412731,0.009395688529984857,0.0,0.0,0.11357326549712927
Biomass Import Potential,DR Flexibility Capacity 2050,0.08272744237666144,0.08272744237666144,0.009225911448108928,0.0,0.0,0.35781473881044995
Biomass Import Price,DR Flexibility Capacity 2050,0.08686714302057663,0.08686714302057663,0.008323169561802606,0.0,0.0,0.3968502819056422
Ammonia Import Potential,DR Flexibility Capacity 2050,0.08454703391112345,0.08454703391112345,0.009178286824636669,0.0,0.0,0.37497268086201874
Ammonia Import Price,DR Flexibility Capacity 2050,0.10470010651139049,0.10470010651139049,0.01137084004792932,0.0,0.0,0.5650072272354589
CCS potential,DR Flexibility Capacity 2050,0.10609142762540348,0.10609142762540348,0.00947808810171037,0.0,0.0,0.5781267689552533
Flexibility Costs,DR Flexibility Capacity 2050,0.055792595792855025,0.055792595792855025,0.007644434237528407,0.0,0.0,0.10383106824479968
LNG Import Price,DR Flexibility Capacity 2050,0.0539107101588488,0.0539107101588488,0.007007239686168177,0.0,0.0,0.08608572043216252
Electricity Trade Price,DR Flexibility Capacity 2050,0.04868446522516288,0.04868446522516288,0.006630377730743149,0.0,0.0,0.03680454604705488
Weather Conditions,DR Flexibility Capacity 2050,0.15083088166470485,0.15083088166470485,0.009664036619701244,0.0,0.0,1.0
Electricity Trade Ratio,DR Flexibility Capacity 2050,0.055571591777148086,0.055571591777148086,0.006985194510901109,0.0,0.0,0.10174709828624257
Electricity Trade Volume,DR Flexibility Capacity 2050,0.04912323907352739,0.04912323907352739,0.007058081648884502,0.0,0.0,0.04094198905082663
WACC,DR Flexibility Capacity 2050,0.12817890389710224,0.12817890389710224,0.009922062259236673,0.0,0.0,0.7864018849676264
Bunker Emission Reduction,DR Flexibility Capacity 2050,0.05189986324082746,0.05189986324082746,0.00832062358269656,0.0,0.0,0.06712432484390107
End-of-Life Emission Reduction,DR Flexibility Capacity 2050,0.046638519128249414,0.046638519128249414,0.007759919351522323,0.0,0.0,0.017512180751536186
CO2 Cap,BioFuel Imports 2050,0.07195487364006961,0.07195487364006961,0.00503438344480139,0.0,0.0,0.003345240234346233
Buildings demand,BioFuel Imports 2050,0.07146781202473802,0.07146781202473802,0.0047643195417752604,0.0,0.0,0.0018159277884827025
Steel Production,BioFuel Imports 2050,0.0859509194182853,0.0859509194182853,0.005037922906279736,0.0,0.0,0.047291070346474964
Chemical Production,BioFuel Imports 2050,0.38937351397898,0.38937351397898,0.037369195029344056,0.0,0.0,1.0
Passenger Cars,BioFuel Imports 2050,0.0712465574268356,0.0712465574268356,0.004324410103442646,0.0,0.0,0.0011212160731151244
Bunker aviation,BioFuel Imports 2050,0.07957739200925848,0.07957739200925848,0.004493834544557818,0.0,0.0,0.027278992851841596
Bunker navigation,BioFuel Imports 2050,0.08334094807109432,0.08334094807109432,0.005021884535912401,0.0,0.0,0.039096087332079546
Agriculture neGHG CH4,BioFuel Imports 2050,0.08463396579891505,0.08463396579891505,0.005613381602739556,0.0,0.0,0.043156000989065635
Agriculture neGHG N2O,BioFuel Imports 2050,0.08541268094663812,0.08541268094663812,0.004875668869505044,0.0,0.0,0.04560106898397341
Wind offshore Costs,BioFuel Imports 2050,0.08364810451343038,0.08364810451343038,0.005567710298170447,0.0,0.0,0.04006052007591608
Wind offshore Potential,BioFuel Imports 2050,0.07088946799544812,0.07088946799544812,0.0043509069795826935,0.0,0.0,0.0
Solar PV Costs,BioFuel Imports 2050,0.0810759375319056,0.0810759375319056,0.0046906230527397706,0.0,0.0,0.03198423803302285
Solar PV Potential,BioFuel Imports 2050,0.08008256562004336,0.08008256562004336,0.004555134619160437,0.0,0.0,0.02886517469408998
Nuclear Costs,BioFuel Imports 2050,0.08841223719980809,0.08841223719980809,0.004246031970744037,0.0,0.0,0.05501929979018802
Nuclear Potential,BioFuel Imports 2050,0.08486824732571582,0.08486824732571582,0.004709382314962526,0.0,0.0,0.04389161562896784
Hydrogen Import Potential,BioFuel Imports 2050,0.08084515533725942,0.08084515533725942,0.004533217110799141,0.0,0.0,0.031259610857638
Hydrogen Import Price,BioFuel Imports 2050,0.08513128707315444,0.08513128707315444,0.004888584949943594,0.0,0.0,0.044717527478417965
Biomass Import Potential,BioFuel Imports 2050,0.07543944185419718,0.07543944185419718,0.004294559686746379,0.0,0.0,0.014286347828501043
Biomass Import Price,BioFuel Imports 2050,0.08395790356665739,0.08395790356665739,0.005401449792359263,0.0,0.0,0.04103325028684484
Ammonia Import Potential,BioFuel Imports 2050,0.0855739733365662,0.0855739733365662,0.004470534049846588,0.0,0.0,0.04610750687925317
Ammonia Import Price,BioFuel Imports 2050,0.08127770493239518,0.08127770493239518,0.004703202814640514,0.0,0.0,0.03261776239015819
CCS potential,BioFuel Imports 2050,0.08108781714412204,0.08108781714412204,0.004421764542250463,0.0,0.0,0.03202153852692907
Flexibility Costs,BioFuel Imports 2050,0.08224641900920238,0.08224641900920238,0.004960997482482764,0.0,0.0,0.03565940321651621
LNG Import Price,BioFuel Imports 2050,0.07432118440733365,0.07432118440733365,0.004588340737467786,0.0,0.0,0.010775159557169699
Electricity Trade Price,BioFuel Imports 2050,0.0771517528978989,0.0771517528978989,0.0045552225363291125,0.0,0.0,0.019662789962089918
Weather Conditions,BioFuel Imports 2050,0.08038242905117046,0.08038242905117046,0.004734761229950027,0.0,0.0,0.02980670829650663
Electricity Trade Ratio,BioFuel Imports 2050,0.08162105736762167,0.08162105736762167,0.00460438325616236,0.0,0.0,0.03369584601650172
Electricity Trade Volume,BioFuel Imports 2050,0.07666034323168097,0.07666034323168097,0.004351275119211527,0.0,0.0,0.018119825181231362
WACC,BioFuel Imports 2050,0.07715411874745687,0.07715411874745687,0.004467852880320215,0.0,0.0,0.019670218433273344
Bunker Emission Reduction,BioFuel Imports 2050,0.08614092509847801,0.08614092509847801,0.005640649098042483,0.0,0.0,0.047887664375560295
End-of-Life Emission Reduction,BioFuel Imports 2050,0.07667935216194857,0.07667935216194857,0.004404300416503976,0.0,0.0,0.018179510840551902
CO2 Cap,Daily Flexibility Capacity 2050,0.07258733701385757,0.07258733701385757,0.01001272257920734,0.0,0.0,0.2175952477920764
Buildings demand,Daily Flexibility Capacity 2050,0.1378467360773092,0.1378467360773092,0.008507740002063549,0.0,0.0,0.7414517678663031
Steel Production,Daily Flexibility Capacity 2050,0.04548042020396141,0.04548042020396141,0.008859269889299309,0.0,0.0,0.0
Chemical Production,Daily Flexibility Capacity 2050,0.05733054988735329,0.05733054988735329,0.009196507833751325,0.0,0.0,0.09512449987984353
Passenger Cars,Daily Flexibility Capacity 2050,0.057998946429560806,0.057998946429560806,0.007927789653206316,0.0,0.0,0.10048991684131496
Bunker aviation,Daily Flexibility Capacity 2050,0.06603454933798257,0.06603454933798257,0.008642434114852868,0.0,0.0,0.16499408078881414
Bunker navigation,Daily Flexibility Capacity 2050,0.08642140662738881,0.08642140662738881,0.009647602377987107,0.0,0.0,0.328645420950471
Agriculture neGHG CH4,Daily Flexibility Capacity 2050,0.06028860519495076,0.06028860519495076,0.00891322188642604,0.0,0.0,0.11886968573603622
Agriculture neGHG N2O,Daily Flexibility Capacity 2050,0.06197986898760491,0.06197986898760491,0.008369654885287299,0.0,0.0,0.13244596099541922
Wind offshore Costs,Daily Flexibility Capacity 2050,0.0677961729635828,0.0677961729635828,0.007795124709646146,0.0,0.0,0.1791351552613235
Wind offshore Potential,Daily Flexibility Capacity 2050,0.08007569452828729,0.08007569452828729,0.008261336344930856,0.0,0.0,0.277706510918583
Solar PV Costs,Daily Flexibility Capacity 2050,0.058696736304467194,0.058696736304467194,0.007332045019074281,0.0,0.0,0.10609128278794396
Solar PV Potential,Daily Flexibility Capacity 2050,0.059419814920568984,0.059419814920568984,0.007834076776559212,0.0,0.0,0.11189564894833219
Nuclear Costs,Daily Flexibility Capacity 2050,0.05402949152451366,0.05402949152451366,0.0076194499862181075,0.0,0.0,0.06862592693347433
Nuclear Potential,Daily Flexibility Capacity 2050,0.06901349744043427,0.06901349744043427,0.007832239810787183,0.0,0.0,0.18890697929581315
Hydrogen Import Potential,Daily Flexibility Capacity 2050,0.0667974089260087,0.0667974089260087,0.008652441292994882,0.0,0.0,0.17111778059027982
Hydrogen Import Price,Daily Flexibility Capacity 2050,0.07116326630685853,0.07116326630685853,0.008326811482543226,0.0,0.0,0.2061638105491006
Biomass Import Potential,Daily Flexibility Capacity 2050,0.06690117225171742,0.06690117225171742,0.009568151997504194,0.0,0.0,0.17195071953083374
Biomass Import Price,Daily Flexibility Capacity 2050,0.10672079618557496,0.10672079618557496,0.010553478537296117,0.0,0.0,0.4915946317337805
Ammonia Import Potential,Daily Flexibility Capacity 2050,0.08441896885599051,0.08441896885599051,0.010236616143336569,0.0,0.0,0.3125712600227865
Ammonia Import Price,Daily Flexibility Capacity 2050,0.11108748323772616,0.11108748323772616,0.01144841312030812,0.0,0.0,0.5266473217098092
CCS potential,Daily Flexibility Capacity 2050,0.11517964424581431,0.11517964424581431,0.01212736828060536,0.0,0.0,0.5594963098409468
Flexibility Costs,Daily Flexibility Capacity 2050,0.08308392652300674,0.08308392652300674,0.008483321555333352,0.0,0.0,0.30185447989999287
LNG Import Price,Daily Flexibility Capacity 2050,0.05094275775459902,0.05094275775459902,0.007766037981018322,0.0,0.0,0.04384780095761498
Electricity Trade Price,Daily Flexibility Capacity 2050,0.060466135604444915,0.060466135604444915,0.007677249263728024,0.0,0.0,0.12029477490111629
